Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Urinary incontinence and disordered eating in female elite athletes.","/pubmed/30098973","Carvalhais A, Araújo J, Natal Jorge R, Bø K.","J Sci Med Sport. 2019 Feb;22(2):140-144. doi: 10.1016/j.jsams.2018.07.008. Epub 2018 Jul 20.","J Sci Med Sport.  2019","PubMed","citation","PMID:30098973","pubmed","30098973","create date:2018/08/14 | first author:Carvalhais A",
"The Australian high performance and sport science workforce: A national profile.","/pubmed/30098972","Dwyer DB, Bellesini K, Gastin P, Kremer P, Dawson A.","J Sci Med Sport. 2019 Feb;22(2):227-231. doi: 10.1016/j.jsams.2018.07.017. Epub 2018 Jul 27.","J Sci Med Sport.  2019","PubMed","citation","PMID:30098972","pubmed","30098972","create date:2018/08/14 | first author:Dwyer DB",
"Sex differences in postprandial glucose response to short bouts of exercise: A randomized controlled trial.","/pubmed/30077599","Bartholomae EM, Moore J, Ward K, Kressler J.","J Sci Med Sport. 2019 Feb;22(2):181-185. doi: 10.1016/j.jsams.2018.07.009. Epub 2018 Jul 20.","J Sci Med Sport.  2019","PubMed","citation","PMID:30077599","pubmed","30077599","create date:2018/08/06 | first author:Bartholomae EM",
"Prospective study of biomechanical risk factors for second and third metatarsal stress fractures in military recruits.","/pubmed/30057365","Dixon S, Nunns M, House C, Rice H, Mostazir M, Stiles V, Davey T, Fallowfield J, Allsopp A.","J Sci Med Sport. 2019 Feb;22(2):135-139. doi: 10.1016/j.jsams.2018.06.015. Epub 2018 Jul 26.","J Sci Med Sport.  2019","PubMed","citation","PMID:30057365","pubmed","30057365","create date:2018/07/31 | first author:Dixon S",
"Effects of varying training load on heart rate variability and running performance among an Olympic rugby sevens team.","/pubmed/30055959","Flatt AA, Howells D.","J Sci Med Sport. 2019 Feb;22(2):222-226. doi: 10.1016/j.jsams.2018.07.014. Epub 2018 Jul 21.","J Sci Med Sport.  2019","PubMed","citation","PMID:30055959","pubmed","30055959","create date:2018/07/30 | first author:Flatt AA",
"Maternal physical activity prior to and during pregnancy does not moderate the relationship between maternal body mass index and infant macrosomia.","/pubmed/30055958","McDonald SM, Liu J, Wilcox S, Sui X, Pate RR.","J Sci Med Sport. 2019 Feb;22(2):186-190. doi: 10.1016/j.jsams.2018.07.013. Epub 2018 Jul 21.","J Sci Med Sport.  2019","PubMed","citation","PMID:30055958","pubmed","30055958","create date:2018/07/30 | first author:McDonald SM",
"High knee loading in male adolescent pre-professional football players: Effects of a targeted training programme.","/pubmed/30031748","Lagas IF, Meuffels DE, Visser E, Groot FP, Reijman M, Verhaar JAN, de Vos RJ.","J Sci Med Sport. 2019 Feb;22(2):164-168. doi: 10.1016/j.jsams.2018.06.016. Epub 2018 Jul 5.","J Sci Med Sport.  2019","PubMed","citation","PMID:30031748","pubmed","30031748","create date:2018/07/23 | first author:Lagas IF",
"Validity of a low-cost laser with freely available software for improving measurement of walking and running speed.","/pubmed/30029889","Clark RA, Pua YH, Bower KJ, Bechard L, Hough E, Charlton PC, Mentiplay B.","J Sci Med Sport. 2019 Feb;22(2):212-216. doi: 10.1016/j.jsams.2018.07.005. Epub 2018 Jul 17.","J Sci Med Sport.  2019","PubMed","citation","PMID:30029889","pubmed","30029889","create date:2018/07/22 | first author:Clark RA",
"Does brain functional connectivity contribute to musculoskeletal injury? A preliminary prospective analysis of a neural biomarker of ACL injury risk.","/pubmed/30017465","Diekfuss JA, Grooms DR, Yuan W, Dudley J, Barber Foss KD, Thomas S, Ellis JD, Schneider DK, Leach J, Bonnette S, Myer GD.","J Sci Med Sport. 2019 Feb;22(2):169-174. doi: 10.1016/j.jsams.2018.07.004. Epub 2018 Jul 10.","J Sci Med Sport.  2019","PubMed","citation","PMID:30017465 | PMCID:PMC6311430","pubmed","30017465","create date:2018/07/19 | first author:Diekfuss JA",
"Active versus local vibration warm-up effects on knee extensors stiffness and neuromuscular performance of healthy young males.","/pubmed/30017464","Souron R, Zambelli A, Espeit L, Besson T, Cochrane DJ, Lapole T.","J Sci Med Sport. 2019 Feb;22(2):206-211. doi: 10.1016/j.jsams.2018.07.003. Epub 2018 Jul 10.","J Sci Med Sport.  2019","PubMed","citation","PMID:30017464","pubmed","30017464","create date:2018/07/19 | first author:Souron R",
"The influence of sleep and training load on illness in nationally competitive male Australian Football athletes: A cohort study over one season.","/pubmed/29945830","Fitzgerald D, Beckmans C, Joyce D, Mills K.","J Sci Med Sport. 2019 Feb;22(2):130-134. doi: 10.1016/j.jsams.2018.06.011. Epub 2018 Jun 19.","J Sci Med Sport.  2019","PubMed","citation","PMID:29945830","pubmed","29945830","create date:2018/06/28 | first author:Fitzgerald D",
"Toxic tau: The TAU gene polymorphisms associate with concussion history in rugby union players.","/pubmed/30554614","Abrahams S, Mc Fie S, Patricios J, Suter J, September AV, Posthumus M.","J Sci Med Sport. 2019 Jan;22(1):22-28. doi: 10.1016/j.jsams.2018.06.012. Epub 2018 Jun 21.","J Sci Med Sport.  2019","PubMed","citation","PMID:30554614","pubmed","30554614","create date:2018/12/18 | first author:Abrahams S",
"The behaviour change techniques used by Australian physiotherapists to promote non-treatment physical activity to patients with musculoskeletal conditions.","/pubmed/30554613","Kunstler BE, Cook JL, Kemp JL, O'Halloran PD, Finch CF.","J Sci Med Sport. 2019 Jan;22(1):2-10. doi: 10.1016/j.jsams.2018.06.002. Epub 2018 Jun 9.","J Sci Med Sport.  2019","PubMed","citation","PMID:30554613","pubmed","30554613","create date:2018/12/18 | first author:Kunstler BE",
"Wearing compression socks during exercise aids subsequent performance.","/pubmed/30554612","Brophy-Williams N, Driller MW, Kitic CM, Fell JW, Halson SL.","J Sci Med Sport. 2019 Jan;22(1):123-127. doi: 10.1016/j.jsams.2018.06.010. Epub 2018 Jun 19.","J Sci Med Sport.  2019","PubMed","citation","PMID:30554612","pubmed","30554612","create date:2018/12/18 | first author:Brophy-Williams N",
"Intermittent exercise-heat exposures and intense physical activity sustain heat acclimation adaptations.","/pubmed/30554611","Pryor JL, Pryor RR, Vandermark LW, Adams EL, VanScoy RM, Casa DJ, Armstrong LE, Lee EC, DiStefano LJ, Anderson JM, Maresh CM.","J Sci Med Sport. 2019 Jan;22(1):117-122. doi: 10.1016/j.jsams.2018.06.009. Epub 2018 Jun 19.","J Sci Med Sport.  2019","PubMed","citation","PMID:30554611","pubmed","30554611","create date:2018/12/18 | first author:Pryor JL",
"Longitudinal associations of fundamental movement skills with objectively measured physical activity and sedentariness during school transition from primary to lower secondary school.","/pubmed/30098976","Jaakkola T, Hakonen H, Kankaanpää A, Joensuu L, Kulmala J, Kallio J, Watt A, Tammelin TH.","J Sci Med Sport. 2019 Jan;22(1):85-90. doi: 10.1016/j.jsams.2018.07.012. Epub 2018 Jul 23.","J Sci Med Sport.  2019","PubMed","citation","PMID:30098976","pubmed","30098976","create date:2018/08/14 | first author:Jaakkola T",
"Can the workload-injury relationship be moderated by improved strength, speed and repeated-sprint qualities?","/pubmed/30057364","Malone S, Hughes B, Doran DA, Collins K, Gabbett TJ.","J Sci Med Sport. 2019 Jan;22(1):29-34. doi: 10.1016/j.jsams.2018.01.010. Epub 2018 Feb 2.","J Sci Med Sport.  2019","PubMed","citation","PMID:30057364","pubmed","30057364","create date:2018/07/31 | first author:Malone S",
"Exercise, health outcomes, and pædiatric obesity: A systematic review of meta-analyses.","/pubmed/30054135","García-Hermoso A, Ramírez-Vélez R, Saavedra JM.","J Sci Med Sport. 2019 Jan;22(1):76-84. doi: 10.1016/j.jsams.2018.07.006. Epub 2018 Jul 24.","J Sci Med Sport.  2019","PubMed","citation","PMID:30054135","pubmed","30054135","create date:2018/07/29 | first author:García-Hermoso A",
"Promoting physical activity in rural Australian adults using an online intervention.","/pubmed/30031747","Mitchell BL, Smith AE, Rowlands AV, Fraysse F, Parfitt G, Lewis NR, Dollman J.","J Sci Med Sport. 2019 Jan;22(1):70-75. doi: 10.1016/j.jsams.2018.07.002. Epub 2018 Jul 10.","J Sci Med Sport.  2019","PubMed","citation","PMID:30031747","pubmed","30031747","create date:2018/07/23 | first author:Mitchell BL",
"Greater loss of horizontal force after a repeated-sprint test in footballers with a previous hamstring injury.","/pubmed/30025916","Lord C, Blazevich AJ, Drinkwater EJ, Ma'ayah F.","J Sci Med Sport. 2019 Jan;22(1):16-21. doi: 10.1016/j.jsams.2018.06.008. Epub 2018 Jun 20.","J Sci Med Sport.  2019","PubMed","citation","PMID:30025916","pubmed","30025916","create date:2018/07/22 | first author:Lord C",
"Movement profile influences systemic stress and biomechanical resilience to high training load exposure.","/pubmed/29983354","Frank BS, Hackney AC, Battaglini CL, Blackburn T, Marshall SW, Clark M, Padua DA.","J Sci Med Sport. 2019 Jan;22(1):35-41. doi: 10.1016/j.jsams.2018.05.017. Epub 2018 May 25.","J Sci Med Sport.  2019","PubMed","citation","PMID:29983354","pubmed","29983354","create date:2018/07/10 | first author:Frank BS",
"A multi-year injury epidemiology analysis of an elite national junior tennis program.","/pubmed/29958840","Gescheit DT, Cormack SJ, Duffield R, Kovalchik S, Wood TO, Omizzolo M, Reid M.","J Sci Med Sport. 2019 Jan;22(1):11-15. doi: 10.1016/j.jsams.2018.06.006. Epub 2018 Jun 19.","J Sci Med Sport.  2019","PubMed","citation","PMID:29958840","pubmed","29958840","create date:2018/07/01 | first author:Gescheit DT",
"The influence of match characteristics and experience on decision-making performance in AFL umpires.","/pubmed/29958839","Corrigan SL, Dwyer DB, Harvey B, Gastin PB.","J Sci Med Sport. 2019 Jan;22(1):112-116. doi: 10.1016/j.jsams.2018.06.005. Epub 2018 Jun 19.","J Sci Med Sport.  2019","PubMed","citation","PMID:29958839","pubmed","29958839","create date:2018/07/01 | first author:Corrigan SL",
"Seasonal time-loss match injury rates and burden in South African under-16 rugby teams.","/pubmed/29958838","Sewry N, Verhagen E, Lambert M, van Mechelen W, Readhead C, Viljoen W, Brown J.","J Sci Med Sport. 2019 Jan;22(1):54-58. doi: 10.1016/j.jsams.2018.06.007. Epub 2018 Jun 19.","J Sci Med Sport.  2019","PubMed","citation","PMID:29958838","pubmed","29958838","create date:2018/07/01 | first author:Sewry N",
"Comparing self-reported physical activity and sedentary time to objective fitness measures in a military cohort.","/pubmed/29945832","de la Motte SJ, Welsh MM, Castle V, Burnett D, Gackstetter GD, Littman AJ, Boyko EJ, Hooper TI.","J Sci Med Sport. 2019 Jan;22(1):59-64. doi: 10.1016/j.jsams.2018.05.023. Epub 2018 May 31.","J Sci Med Sport.  2019","PubMed","citation","PMID:29945832","pubmed","29945832","create date:2018/06/28 | first author:de la Motte SJ",
"Reasons and predictors of discontinuation of running after a running program for novice runners.","/pubmed/29934211","Fokkema T, Hartgens F, Kluitenberg B, Verhagen E, Backx FJG, van der Worp H, Bierma-Zeinstra SMA, Koes BW, van Middelkoop M.","J Sci Med Sport. 2019 Jan;22(1):106-111. doi: 10.1016/j.jsams.2018.06.003. Epub 2018 Jun 18.","J Sci Med Sport.  2019","PubMed","citation","PMID:29934211","pubmed","29934211","create date:2018/06/24 | first author:Fokkema T",
"Motor learning of a dynamic balance task: Influence of lower limb power and prior balance practice.","/pubmed/29921504","Giboin LS, Gruber M, Kramer A.","J Sci Med Sport. 2019 Jan;22(1):101-105. doi: 10.1016/j.jsams.2018.05.029. Epub 2018 Jun 7.","J Sci Med Sport.  2019","PubMed","citation","PMID:29921504","pubmed","29921504","create date:2018/06/21 | first author:Giboin LS",
"Biomechanical correlates of running performance in active children.","/pubmed/29910152","Williams S, Netto K, Kennedy R, Turner-Bryndzej J, Campbell R, Rosalie SM.","J Sci Med Sport. 2019 Jan;22(1):65-69. doi: 10.1016/j.jsams.2018.05.025. Epub 2018 Jun 4.","J Sci Med Sport.  2019","PubMed","citation","PMID:29910152","pubmed","29910152","create date:2018/06/19 | first author:Williams S",
"Repeatability of tibial acceleration measurements made on children during walking and running.","/pubmed/29907516","Tirosh O, Orland G, Eliakim A, Nemet D, Steinberg N.","J Sci Med Sport. 2019 Jan;22(1):91-95. doi: 10.1016/j.jsams.2018.04.006. Epub 2018 Jun 5.","J Sci Med Sport.  2019","PubMed","citation","PMID:29907516","pubmed","29907516","create date:2018/06/17 | first author:Tirosh O",
"Immediate and sustained effects of intermittent exercise on inhibitory control and task-related heart rate variability in adolescents.","/pubmed/29886135","Ludyga S, Pühse U, Lucchi S, Marti J, Gerber M.","J Sci Med Sport. 2019 Jan;22(1):96-100. doi: 10.1016/j.jsams.2018.05.027. Epub 2018 Jun 5.","J Sci Med Sport.  2019","PubMed","citation","PMID:29886135","pubmed","29886135","create date:2018/06/11 | first author:Ludyga S",
"The incidence and burden of time loss injury in Australian men's sub-elite football (soccer): A single season prospective cohort study.","/pubmed/29884595","Whalan M, Lovell R, McCunn R, Sampson JA.","J Sci Med Sport. 2019 Jan;22(1):42-47. doi: 10.1016/j.jsams.2018.05.024. Epub 2018 May 31.","J Sci Med Sport.  2019","PubMed","citation","PMID:29884595","pubmed","29884595","create date:2018/06/10 | first author:Whalan M",
"The relationships between multiaxial loading history and tibial strains during load carriage.","/pubmed/29884594","Hughes JM, Dickin DC, Wang H.","J Sci Med Sport. 2019 Jan;22(1):48-53. doi: 10.1016/j.jsams.2018.05.026. Epub 2018 Jun 1.","J Sci Med Sport.  2019","PubMed","citation","PMID:29884594","pubmed","29884594","create date:2018/06/10 | first author:Hughes JM",
"Gross motor skills of South African preschool-aged children across different income settings.","/pubmed/30606626","Tomaz SA, Jones RA, Hinkley T, Bernstein SL, Twine R, Kahn K, Norris SA, Draper CE.","J Sci Med Sport. 2018 Dec 24. pii: S1440-2440(18)30913-7. doi: 10.1016/j.jsams.2018.12.009. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30606626","pubmed","30606626","create date:2019/01/05 | first author:Tomaz SA",
"From entry to elite: The relative age effect in the Australian football talent pathway.","/pubmed/30598253","Tribolet R, Watsford ML, Coutts AJ, Smith C, Fransen J.","J Sci Med Sport. 2018 Dec 24. pii: S1440-2440(18)30526-7. doi: 10.1016/j.jsams.2018.12.014. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30598253","pubmed","30598253","create date:2019/01/02 | first author:Tribolet R",
"Longitudinal changes in domains of physical activity during childhood and adolescence: A systematic review.","/pubmed/30630743","Kemp BJ, Cliff DP, Chong KH, Parrish AM.","J Sci Med Sport. 2018 Dec 21. pii: S1440-2440(18)30189-0. doi: 10.1016/j.jsams.2018.12.012. [Epub ahead of print] Review.","J Sci Med Sport.  2018","PubMed","citation","PMID:30630743","pubmed","30630743","create date:2019/01/12 | first author:Kemp BJ",
"The application of mental fatigue research to elite team sport performance: New perspectives.","/pubmed/30606625","Russell S, Jenkins D, Smith M, Halson S, Kelly V.","J Sci Med Sport. 2018 Dec 21. pii: S1440-2440(18)30464-X. doi: 10.1016/j.jsams.2018.12.008. [Epub ahead of print] Review.","J Sci Med Sport.  2018","PubMed","citation","PMID:30606625","pubmed","30606625","create date:2019/01/05 | first author:Russell S",
"Whole-body biomechanical load in running-based sports: The validity of estimating ground reaction forces from segmental accelerations.","/pubmed/30594457","Verheul J, Gregson W, Lisboa P, Vanrenterghem J, Robinson MA.","J Sci Med Sport. 2018 Dec 21. pii: S1440-2440(18)30352-9. doi: 10.1016/j.jsams.2018.12.007. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30594457","pubmed","30594457","create date:2018/12/31 | first author:Verheul J",
"Likelihood of knee replacement surgery up to 15 years after sports injury: A population-level data linkage study.","/pubmed/30587436","Ackerman IN, Bohensky MA, Kemp JL, de Steiger R.","J Sci Med Sport. 2018 Dec 21. pii: S1440-2440(18)30278-0. doi: 10.1016/j.jsams.2018.12.010. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30587436","pubmed","30587436","create date:2018/12/28 | first author:Ackerman IN",
"Assessing the validity of a video-based decision-making assessment for talent identification in youth soccer.","/pubmed/30587435","Bennett KJM, Novak AR, Pluss MA, Coutts AJ, Fransen J.","J Sci Med Sport. 2018 Dec 21. pii: S1440-2440(18)30435-3. doi: 10.1016/j.jsams.2018.12.011. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30587435","pubmed","30587435","create date:2018/12/28 | first author:Bennett KJM",
"Modelling the relationships between volume, intensity and injury-risk in professional rugby league players.","/pubmed/30651223","Cummins C, Welch M, Inkster B, Cupples B, Weaving D, Jones B, King D, Murphy A.","J Sci Med Sport. 2018 Dec 18. pii: S1440-2440(18)30598-X. doi: 10.1016/j.jsams.2018.11.028. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30651223","pubmed","30651223","create date:2019/01/18 | first author:Cummins C",
"Match injuries in Sri Lankan junior cricket: A prospective, longitudinal study.","/pubmed/30616997","Gamage PJ, Fortington LV, Kountouris A, Finch CF.","J Sci Med Sport. 2018 Dec 18. pii: S1440-2440(18)30284-6. doi: 10.1016/j.jsams.2018.11.025. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30616997","pubmed","30616997","create date:2019/01/09 | first author:Gamage PJ",
"Factors influencing hydration status during a National Collegiate Athletics Association division 1 soccer preseason.","/pubmed/30587437","Sekiguchi Y, Adams WM, Curtis RM, Benjamin CL, Casa DJ.","J Sci Med Sport. 2018 Dec 14. pii: S1440-2440(18)31245-3. doi: 10.1016/j.jsams.2018.12.005. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30587437","pubmed","30587437","create date:2018/12/28 | first author:Sekiguchi Y",
"How many days are enough for measuring weekly activity behaviours with the ActivPAL in adults?","/pubmed/30579814","Aguilar-Farias N, Martino-Fuentealba P, Salom-Diaz N, Brown WJ.","J Sci Med Sport. 2018 Dec 14. pii: S1440-2440(18)31244-1. doi: 10.1016/j.jsams.2018.12.004. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30579814","pubmed","30579814","create date:2018/12/24 | first author:Aguilar-Farias N",
"Wrist-specific accelerometry methods for estimating free-living physical activity.","/pubmed/30558904","Kingsley MIC, Nawaratne R, O'Halloran PD, Montoye AHK, Alahakoon D, De Silva D, Staley K, Nicholson M.","J Sci Med Sport. 2018 Dec 11. pii: S1440-2440(18)30273-1. doi: 10.1016/j.jsams.2018.12.003. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30558904","pubmed","30558904","create date:2018/12/19 | first author:Kingsley MIC",
"Physical fitness in relation to later body composition in pre-school children.","/pubmed/30573178","Henriksson P, Leppänen MH, Henriksson H, Delisle Nyström C, Cadenas-Sanchez C, Ek A, Ruiz JR, Ortega FB, Löf M.","J Sci Med Sport. 2018 Dec 7. pii: S1440-2440(18)31221-0. doi: 10.1016/j.jsams.2018.11.024. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30573178","pubmed","30573178","create date:2018/12/24 | first author:Henriksson P",
"The effects of menthol on exercise performance and thermal sensation: A meta-analysis.","/pubmed/30554924","Jeffries O, Waldron M.","J Sci Med Sport. 2018 Dec 6. pii: S1440-2440(18)30620-0. doi: 10.1016/j.jsams.2018.12.002. [Epub ahead of print] Review.","J Sci Med Sport.  2018","PubMed","citation","PMID:30554924","pubmed","30554924","create date:2018/12/18 | first author:Jeffries O",
"Cognition in breast cancer survivors: A pilot study of interval and continuous exercise.","/pubmed/30554923","Northey JM, Pumpa KL, Quinlan C, Ikin A, Toohey K, Smee DJ, Rattray B.","J Sci Med Sport. 2018 Dec 6. pii: S1440-2440(18)30537-1. doi: 10.1016/j.jsams.2018.11.026. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30554923","pubmed","30554923","create date:2018/12/18 | first author:Northey JM",
"Effects of a school-based physical activity program on retinal microcirculation and cognitive function in adolescents.","/pubmed/30553766","Ludyga S, Köchli S, Pühse U, Gerber M, Hanssen H.","J Sci Med Sport. 2018 Dec 6. pii: S1440-2440(18)30870-3. doi: 10.1016/j.jsams.2018.11.029. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30553766","pubmed","30553766","create date:2018/12/17 | first author:Ludyga S",
"Intra-seasonal variation of injury patterns among German Bundesliga soccer players.","/pubmed/30553765","Leventer L, Eek F, Lames M.","J Sci Med Sport. 2018 Dec 6. pii: S1440-2440(18)30449-3. doi: 10.1016/j.jsams.2018.12.001. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30553765","pubmed","30553765","create date:2018/12/17 | first author:Leventer L",
"The effect of 1,3-butanediol and carbohydrate supplementation on running performance.","/pubmed/30553764","Scott BE, Laursen PB, James LJ, Boxer B, Chandler Z, Lam E, Gascoyne T, Messenger J, Mears SA.","J Sci Med Sport. 2018 Dec 6. pii: S1440-2440(18)30553-X. doi: 10.1016/j.jsams.2018.11.027. [Epub ahead of print]","J Sci Med Sport.  2018","PubMed","citation","PMID:30553764","pubmed","30553764","create date:2018/12/17 | first author:Scott BE",
"Normalization influences knee abduction moment results: Could it influence ACL-injury research, too? A Letter to the Editor.","/pubmed/30579815","Hewett TE.","J Sci Med Sport. 2018 Dec 5. pii: S1440-2440(18)31211-8. doi: 10.1016/j.jsams.2018.11.023. [Epub ahead of print] No abstract available. ","J Sci Med Sport.  2018","PubMed","citation","PMID:30579815","pubmed","30579815","create date:2018/12/24 | first author:Hewett TE",
"Improving running economy by transitioning to minimalist footwear?","/pubmed/30454931","Waddington GS.","J Sci Med Sport. 2018 Dec;21(12):1179. doi: 10.1016/j.jsams.2018.10.001. No abstract available. ","J Sci Med Sport.  2018","PubMed","citation","PMID:30454931","pubmed","30454931","create date:2018/11/21 | first author:Waddington GS",
"The impact of sport related stressors on immunity and illness risk in team-sport athletes.","/pubmed/29934212","Keaney LC, Kilding AE, Merien F, Dulson DK.","J Sci Med Sport. 2018 Dec;21(12):1192-1199. doi: 10.1016/j.jsams.2018.05.014. Epub 2018 Jun 20. Review.","J Sci Med Sport.  2018","PubMed","citation","PMID:29934212","pubmed","29934212","create date:2018/06/24 | first author:Keaney LC",
"Beneficial postprandial lipaemic effects of interrupting sedentary time with high-intensity physical activity versus a continuous moderate-intensity physical activity bout: A randomised crossover trial.","/pubmed/29895406","Maylor BD, Zakrzewski-Fruer JK, Orton CJ, Bailey DP.","J Sci Med Sport. 2018 Dec;21(12):1250-1255. doi: 10.1016/j.jsams.2018.05.022. Epub 2018 May 31.","J Sci Med Sport.  2018","PubMed","citation","PMID:29895406","pubmed","29895406","create date:2018/06/14 | first author:Maylor BD",
"Evaluation of an intervention to reduce adolescent sitting time during the school day: The 'Stand Up for Health' randomised controlled trial.","/pubmed/29891406","Parrish AM, Trost SG, Howard SJ, Batterham M, Cliff D, Salmon J, Okely AD.","J Sci Med Sport. 2018 Dec;21(12):1244-1249. doi: 10.1016/j.jsams.2018.05.020. Epub 2018 May 22.","J Sci Med Sport.  2018","PubMed","citation","PMID:29891406","pubmed","29891406","create date:2018/06/13 | first author:Parrish AM",
