Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"You don't know them until you challenge them - micro ribonucleic acid changes in response to acute exercise in patients with coronary artery disease.","/pubmed/30526024","Kränkel N.","Eur J Prev Cardiol. 2018 Dec 10:2047487318816419. doi: 10.1177/2047487318816419. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30526024","pubmed","30526024","create date:2018/12/12 | first author:Kränkel N",
"Cost-effectiveness of low-dose rivaroxaban and aspirin versus aspirin alone in people with peripheral or carotid artery disease: An Australian healthcare perspective.","/pubmed/30526023","Zomer E, Si S, Hird TR, Liew D, Owen AJ, Tonkin A, Reid CM, Ademi Z.","Eur J Prev Cardiol. 2018 Dec 10:2047487318817910. doi: 10.1177/2047487318817910. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30526023","pubmed","30526023","create date:2018/12/12 | first author:Zomer E",
"Lipoprotein apheresis and proprotein convertase subtilisin/kexin type 9 inhibitors: Do we have a vanquishing new strategy?","/pubmed/30518242","Veljić I, Polovina M, Milinković I, Seferović PM.","Eur J Prev Cardiol. 2018 Dec 5:2047487318817671. doi: 10.1177/2047487318817671. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30518242","pubmed","30518242","create date:2018/12/07 | first author:Veljić I",
"Audits of clinical practice should be encouraged. Use of loop diuretics in patients without a diagnosis of heart failure should be discouraged.","/pubmed/30509145","Maggioni AP.","Eur J Prev Cardiol. 2018 Dec 3:2047487318817075. doi: 10.1177/2047487318817075. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30509145","pubmed","30509145","create date:2018/12/05 | first author:Maggioni AP",
"Improvement of low-density lipoprotein cholesterol target achievement rates through cardiac rehabilitation for patients after ST elevation myocardial infarction or non-ST elevation myocardial infarction in Germany: Results of the PATIENT CARE registry.","/pubmed/30509144","Schwaab B, Zeymer U, Jannowitz C, Pittrow D, Gitt A.","Eur J Prev Cardiol. 2018 Dec 3:2047487318817082. doi: 10.1177/2047487318817082. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30509144","pubmed","30509144","create date:2018/12/05 | first author:Schwaab B",
"Salt sensitivity: When do we get too much of a good thing?","/pubmed/30509143","Verbrugge FH.","Eur J Prev Cardiol. 2018 Dec 3:2047487318816778. doi: 10.1177/2047487318816778. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30509143","pubmed","30509143","create date:2018/12/05 | first author:Verbrugge FH",
"Editor's presentation.","/pubmed/30466322","Piepoli MF.","Eur J Prev Cardiol. 2018 Dec;25(18):1907-1909. doi: 10.1177/2047487318813775. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30466322","pubmed","30466322","create date:2018/11/24 | first author:Piepoli MF",
"Unconventional approaches to diabetes screening: Rejuvenation time for cardiovascular prevention strategies?","/pubmed/30354740","Liberale L.","Eur J Prev Cardiol. 2018 Dec;25(18):1988-1989. doi: 10.1177/2047487318809492. Epub 2018 Oct 24. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30354740","pubmed","30354740","create date:2018/10/26 | first author:Liberale L",
"Racial/ethnic differences in hypertension prevalence: Public health impact versus clinical importance of baseline data of the HELIUS study.","/pubmed/30354738","De Geest B, Aboumsallem JP, Mishra M.","Eur J Prev Cardiol. 2018 Dec;25(18):1911-1913. doi: 10.1177/2047487318809180. Epub 2018 Oct 24. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30354738","pubmed","30354738","create date:2018/10/26 | first author:De Geest B",
"Improving risk prediction is not easy.","/pubmed/30348005","Smulders Y.","Eur J Prev Cardiol. 2018 Dec;25(18):1977-1979. doi: 10.1177/2047487318806672. Epub 2018 Oct 22. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30348005","pubmed","30348005","create date:2018/10/24 | first author:Smulders Y",
"Peak oxygen uptake in heart failure: Look behind the number!","/pubmed/30348003","Magrì D.","Eur J Prev Cardiol. 2018 Dec;25(18):1934-1936. doi: 10.1177/2047487318806987. Epub 2018 Oct 22. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30348003","pubmed","30348003","create date:2018/10/24 | first author:Magrì D",
"Twelve-lead ECG monitoring in athletes: Positive strides on the master athlete's track.","/pubmed/30335510","Sharma S, Papatheodorou E.","Eur J Prev Cardiol. 2018 Dec;25(18):2000-2002. doi: 10.1177/2047487318806586. Epub 2018 Oct 18. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30335510","pubmed","30335510","create date:2018/10/20 | first author:Sharma S",
"Attainment of low-density lipoprotein cholesterol target in patients with coronary heart disease: Still a long way to go.","/pubmed/30335509","Kotseva K.","Eur J Prev Cardiol. 2018 Dec;25(18):1947-1949. doi: 10.1177/2047487318806984. Epub 2018 Oct 18. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30335509","pubmed","30335509","create date:2018/10/20 | first author:Kotseva K",
"How can we increase the participation of patients in cardiac rehabilitation programmes?","/pubmed/30335507","Iliou MC.","Eur J Prev Cardiol. 2018 Dec;25(18):1923-1924. doi: 10.1177/2047487318806698. Epub 2018 Oct 18. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30335507","pubmed","30335507","create date:2018/10/20 | first author:Iliou MC",
"A comment to: Predictors of low-density lipoprotein cholesterol target value attainment in the DYSIS II Europe Study.","/pubmed/30335506","Jeppesen JL.","Eur J Prev Cardiol. 2018 Dec;25(18):1964-1965. doi: 10.1177/2047487318806356. Epub 2018 Oct 18. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30335506","pubmed","30335506","create date:2018/10/20 | first author:Jeppesen JL",
"Predictors of LDL-cholesterol target value attainment differ in acute and chronic coronary heart disease patients: Results from DYSIS II Europe.","/pubmed/30335504","Ferrieres J, De Ferrari GM, Hermans MP, Elisaf M, Toth PP, Horack M, Brudi P, Lautsch D, Bash LD, Baxter CA, Ashton V, Ambegaonkar B, Gitt AK.","Eur J Prev Cardiol. 2018 Dec;25(18):1966-1976. doi: 10.1177/2047487318806359. Epub 2018 Oct 18.","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30335504","pubmed","30335504","create date:2018/10/20 | first author:Ferrieres J",
"Ethnic differences in hypertension prevalence and contributing determinants - the HELIUS study.","/pubmed/30296837","van Laer SD, Snijder MB, Agyemang C, Peters RJ, van den Born BH.","Eur J Prev Cardiol. 2018 Dec;25(18):1914-1922. doi: 10.1177/2047487318803241. Epub 2018 Oct 9.","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30296837","pubmed","30296837","create date:2018/10/10 | first author:van Laer SD",
"Effectiveness of different outreach strategies to identify individuals at high risk of diabetes in a heterogeneous population: a study in the Swedish municipality of Södertälje.","/pubmed/30289273","Shahim B, Hasselberg S, Boldt-Christmas O, Gyberg V, Mellbin L, Rydén L.","Eur J Prev Cardiol. 2018 Dec;25(18):1990-1999. doi: 10.1177/2047487318805582. Epub 2018 Oct 5.","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30289273","pubmed","30289273","create date:2018/10/06 | first author:Shahim B",
"Obesity and hemoglobin content impact peak oxygen uptake in human heart failure.","/pubmed/30247068","Van Iterson EH, Kim CH, Uithoven K, Olson TP.","Eur J Prev Cardiol. 2018 Dec;25(18):1937-1946. doi: 10.1177/2047487318802695. Epub 2018 Sep 24.","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30247068","pubmed","30247068","create date:2018/09/25 | first author:Van Iterson EH",
"Low-density lipoprotein cholesterol target attainment in patients with stable or acute coronary heart disease in the Asia-Pacific region: results from the Dyslipidemia International Study II.","/pubmed/30198749","Poh KK, Ambegaonkar B, Baxter CA, Brudi P, Buddhari W, Chiang FT, Horack M, Jang Y, Johnson B, Lautsch D, Sawhney J, Vyas A, Yan BP, Gitt AK.","Eur J Prev Cardiol. 2018 Dec;25(18):1950-1963. doi: 10.1177/2047487318798927. Epub 2018 Sep 10.","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30198749","pubmed","30198749","create date:2018/09/11 | first author:Poh KK",
"Does the mode of delivery in routine cardiac rehabilitation have an association with cardiovascular risk factor outcomes?","/pubmed/30188178","Harrison AS, Doherty P.","Eur J Prev Cardiol. 2018 Dec;25(18):1925-1933. doi: 10.1177/2047487318798923. Epub 2018 Sep 6.","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30188178","pubmed","30188178","create date:2018/09/07 | first author:Harrison AS",
"Coronary artery calcium and carotid artery intima-media thickness for the prediction of stroke and benefit from statins.","/pubmed/30183342","Osawa K, Trejo MEP, Nakanishi R, McClelland RL, Blaha MJ, Blankstein R, McEvoy JW, Ceponiene I, Stein JH, Sacco RL, Polak JF, Budoff MJ.","Eur J Prev Cardiol. 2018 Dec;25(18):1980-1987. doi: 10.1177/2047487318798058. Epub 2018 Sep 5.","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30183342","pubmed","30183342","create date:2018/09/06 | first author:Osawa K",
"Burden of ventricular arrhythmias at 12-lead 24-hour ambulatory ECG monitoring in middle-aged endurance athletes versus sedentary controls.","/pubmed/30160531","Zorzi A, Mastella G, Cipriani A, Berton G, Del Monte A, Gusella B, Nese A, Portolan L, Sciacca F, Tikvina S, Tollot S, Trovato D, Iliceto S, Schiavon M, Corrado D.","Eur J Prev Cardiol. 2018 Dec;25(18):2003-2011. doi: 10.1177/2047487318797396. Epub 2018 Aug 30.","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30160531","pubmed","30160531","create date:2018/08/31 | first author:Zorzi A",
"How to choose medicinally more valuable yogurt products for the prevention of heart disease and colorectal cancer.","/pubmed/29956550","An S, Wan Y, Shi Y, Yang F, Liu Q.","Eur J Prev Cardiol. 2018 Dec;25(18):2013-2014. doi: 10.1177/2047487318784994. Epub 2018 Jun 29. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:29956550","pubmed","29956550","create date:2018/06/30 | first author:An S",
"Recovery at low altitude regions of patients from high altitude neighbourhood.","/pubmed/29701479","Li X, An S, Wang Y, Liu Q.","Eur J Prev Cardiol. 2018 Dec;25(18):2012. doi: 10.1177/2047487318773447. Epub 2018 Apr 27. No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:29701479","pubmed","29701479","create date:2018/04/28 | first author:Li X",
"Home-based rehabilitation interventions aimed at congestive heart failure: Are we there yet?","/pubmed/30501373","Olsen Zwisler AD.","Eur J Prev Cardiol. 2018 Nov 30:2047487318816783. doi: 10.1177/2047487318816783. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30501373","pubmed","30501373","create date:2018/12/07 | first author:Olsen Zwisler AD",
"Atrial fibrillation: Not just an electric and single organ disease.","/pubmed/30501372","Penela Maceda D, Berruezo A.","Eur J Prev Cardiol. 2018 Nov 30:2047487318816386. doi: 10.1177/2047487318816386. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30501372","pubmed","30501372","create date:2018/12/07 | first author:Penela Maceda D",
"Better lung function with increased handgrip strength, as well as maximum oxygen uptake, in congenital heart disease across the lifespan.","/pubmed/30501371","Smith MP, Müller J, Neidenbach R, Ewert P, Hager A.","Eur J Prev Cardiol. 2018 Nov 30:2047487318816508. doi: 10.1177/2047487318816508. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30501371","pubmed","30501371","create date:2018/12/07 | first author:Smith MP",
"BENEFIT for all: An ecosystem to facilitate sustained healthy living and reduce the burden of cardiovascular disease.","/pubmed/30486650","Keesman M, Janssen V, Kemps H, Hollander M, Reimer WSO, Gemert-Pijnen LV, Hoes A, Kraaij W, Chavannes N, Atsma D, Kraaijenhagen R, Evers A; BENEFIT consortium..","Eur J Prev Cardiol. 2018 Nov 28:2047487318816388. doi: 10.1177/2047487318816388. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30486650","pubmed","30486650","create date:2018/11/30 | first author:Keesman M",
"Opportunistic screening models for high-risk men and women to detect diastolic dysfunction and heart failure with preserved ejection fraction in the community.","/pubmed/30482050","Gohar A, Kievit RF, Valstar GB, Hoes AW, Van Riet EE, van Mourik Y, Bertens LC, Boonman-Winter LJ, Bots ML, Den Ruijter HM, Rutten FH.","Eur J Prev Cardiol. 2018 Nov 27:2047487318816774. doi: 10.1177/2047487318816774. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30482050","pubmed","30482050","create date:2018/11/30 | first author:Gohar A",
"Contribution of aerobic/resistance/inspiratory muscle training to cardiopulmonary recovery in a recipient of a ventricular assist device: Off-pump evaluation.","/pubmed/30482049","Laoutaris ID, Dritsas A, Louca LL, Adamopoulos S.","Eur J Prev Cardiol. 2018 Nov 27:2047487318815303. doi: 10.1177/2047487318815303. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30482049","pubmed","30482049","create date:2018/11/30 | first author:Laoutaris ID",
"Can cardiac rehabilitation improve LDL-cholesterol target attainment after acute coronary syndromes?","/pubmed/30482048","Tokgozoglu L, Canpolat U.","Eur J Prev Cardiol. 2018 Nov 27:2047487318815769. doi: 10.1177/2047487318815769. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30482048","pubmed","30482048","create date:2018/11/30 | first author:Tokgozoglu L",
"The rise of activity monitoring.","/pubmed/30477323","Jaarsma T, Klompstra L, Strömberg A.","Eur J Prev Cardiol. 2018 Nov 26:2047487318815316. doi: 10.1177/2047487318815316. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30477323","pubmed","30477323","create date:2018/11/28 | first author:Jaarsma T",
"Smoking and heart failure: A call for action.","/pubmed/30477322","Prescott E.","Eur J Prev Cardiol. 2018 Nov 26:2047487318814979. doi: 10.1177/2047487318814979. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30477322","pubmed","30477322","create date:2018/11/28 | first author:Prescott E",
"A data-zone scoring system to assess the generalizability of clinical trial results to individual patients.","/pubmed/30477321","Laffin LJ, Besser SA, Alenghat FJ.","Eur J Prev Cardiol. 2018 Nov 26:2047487318815967. doi: 10.1177/2047487318815967. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30477321","pubmed","30477321","create date:2018/11/28 | first author:Laffin LJ",
"Long-term exposure to air pollution raises circulating levels of proprotein convertase subtilisin/kexin type 9 in obese individuals.","/pubmed/30477320","Macchi C, Ferri N, Favero C, Cantone L, Vigna L, Pesatori AC, Lupo MG, Sirtori CR, Corsini A, Bollati V, Ruscica M.","Eur J Prev Cardiol. 2018 Nov 26:2047487318815320. doi: 10.1177/2047487318815320. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30477320","pubmed","30477320","create date:2018/11/28 | first author:Macchi C",
"Patterns of treatment with antiplatelet therapy after an acute coronary syndrome: Data from a large database in a community setting.","/pubmed/30477319","Cimminiello C, Dondi L, Pedrini A, Ronconi G, Calabria S, Piccinni C, Polo Friz H, Martini N, Maggioni AP.","Eur J Prev Cardiol. 2018 Nov 26:2047487318814970. doi: 10.1177/2047487318814970. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30477319","pubmed","30477319","create date:2018/11/28 | first author:Cimminiello C",
"Exercise training for chronic heart failure (ExTraMATCH II): Why all data are not equal.","/pubmed/30466297","Smart NA, Taylor R, Walker S, Warren F, Ciani O, Davos CH, Piepoli M.","Eur J Prev Cardiol. 2018 Nov 22:2047487318815314. doi: 10.1177/2047487318815314. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30466297","pubmed","30466297","create date:2018/11/24 | first author:Smart NA",
"Correlations between methylenetetrahydrofolate reductase gene polymorphisms and venous thromboembolism: A meta-analysis of 99 genetic association studies.","/pubmed/30466296","Zeng J, Zeng Q.","Eur J Prev Cardiol. 2018 Nov 22:2047487318799467. doi: 10.1177/2047487318799467. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30466296","pubmed","30466296","create date:2018/11/24 | first author:Zeng J",
"Inside OUES: fact or fiction?","/pubmed/30466295","Agostoni P, Gugliandolo P, Campodonico J.","Eur J Prev Cardiol. 2018 Nov 22:2047487318814977. doi: 10.1177/2047487318814977. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30466295","pubmed","30466295","create date:2018/11/24 | first author:Agostoni P",
"Depression, antidepressants, and the risk of non-valvular atrial fibrillation: A nationwide Danish matched cohort study.","/pubmed/30452291","Fenger-Grøn M, Vestergaard M, Pedersen HS, Frost L, Parner ET, Ribe AR, Davydow DS.","Eur J Prev Cardiol. 2018 Nov 19:2047487318811184. doi: 10.1177/2047487318811184. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30452291","pubmed","30452291","create date:2018/11/20 | first author:Fenger-Grøn M",
"Different cardiovascular risk factors and psychosocial burden in symptomatic women with and without obstructive coronary artery disease.","/pubmed/30442031","Konst RE, Elias-Smale SE, Lier A, Bode C, Maas AH.","Eur J Prev Cardiol. 2018 Nov 15:2047487318814298. doi: 10.1177/2047487318814298. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30442031","pubmed","30442031","create date:2018/11/18 | first author:Konst RE",
"How body composition may confound effect estimates of cardiorespiratory fitness.","/pubmed/30428266","Krachler B, Stovitz SD.","Eur J Prev Cardiol. 2018 Nov 14:2047487318812507. doi: 10.1177/2047487318812507. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30428266","pubmed","30428266","create date:2018/11/15 | first author:Krachler B",
"Letter to the Editor.","/pubmed/30428265","Singh TD.","Eur J Prev Cardiol. 2018 Nov 14:2047487318814297. doi: 10.1177/2047487318814297. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30428265","pubmed","30428265","create date:2018/11/15 | first author:Singh TD",
"Attainment of lipid goals and long-term mortality after coronary-artery bypass surgery.","/pubmed/30426772","Zafrir B, Saliba W, Jaffe R, Sliman H, Flugelman MY, Sharoni E.","Eur J Prev Cardiol. 2018 Nov 14:2047487318812962. doi: 10.1177/2047487318812962. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30426772","pubmed","30426772","create date:2018/11/15 | first author:Zafrir B",
"Cardiovascular disease in nonagenarians: Prevalence and utilization of preventive therapies.","/pubmed/30426771","Mostaza JM, Lahoz C, Salinero-Fort MA, Cardenas J.","Eur J Prev Cardiol. 2018 Nov 14:2047487318813723. doi: 10.1177/2047487318813723. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30426771","pubmed","30426771","create date:2018/11/15 | first author:Mostaza JM",
"Strength training in congenital heart disease: A way to boost respiratory function?","/pubmed/30426770","Ntelios D, Giannakoulas G, Dimopoulos K.","Eur J Prev Cardiol. 2018 Nov 14:2047487318812505. doi: 10.1177/2047487318812505. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30426770","pubmed","30426770","create date:2018/11/15 | first author:Ntelios D",
"Prevalence and significance of T-wave inversion in Arab and Black paediatric athletes: Should anterior T-wave inversion interpretation be governed by biological or chronological age?","/pubmed/30426769","McClean G, Riding NR, Pieles G, Sharma S, Watt V, Adamuz C, Johnson A, Tramullas A, George KP, Oxborough D, Wilson MG.","Eur J Prev Cardiol. 2018 Nov 14:2047487318811956. doi: 10.1177/2047487318811956. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30426769","pubmed","30426769","create date:2018/11/15 | first author:McClean G",
"High prevalence of congenital heart disease at high altitudes in Tibet.","/pubmed/30419180","Chun H, Yue Y, Wang Y, Dawa Z, Zhen P, La Q, Zong Y, Qu Y, Mu D.","Eur J Prev Cardiol. 2018 Nov 12:2047487318812502. doi: 10.1177/2047487318812502. [Epub ahead of print]","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30419180","pubmed","30419180","create date:2018/11/13 | first author:Chun H",
"How to identify and fill in the gaps in cardiac rehabilitation referral?","/pubmed/30400761","Benzer W.","Eur J Prev Cardiol. 2018 Nov 6:2047487318811695. doi: 10.1177/2047487318811695. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30400761","pubmed","30400761","create date:2018/11/08 | first author:Benzer W",
"A systematic overview to quantify the gender imbalance in cardiovascular rehabilitation trials.","/pubmed/30400760","Cugusi L, Mercuro G.","Eur J Prev Cardiol. 2018 Nov 6:2047487318811415. doi: 10.1177/2047487318811415. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30400760","pubmed","30400760","create date:2018/11/08 | first author:Cugusi L",
"Assessment of micro ribonucleic acids after exercise: Is this the future to detect coronary artery disease at its early stage?","/pubmed/30400759","Adams V.","Eur J Prev Cardiol. 2018 Nov 6:2047487318811958. doi: 10.1177/2047487318811958. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30400759","pubmed","30400759","create date:2018/11/08 | first author:Adams V",
"Rehabilitation after cardiac surgery.","/pubmed/30396297","Tikhonoff V, Casiglia E.","Eur J Prev Cardiol. 2018 Nov 5:2047487318811694. doi: 10.1177/2047487318811694. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30396297","pubmed","30396297","create date:2018/11/07 | first author:Tikhonoff V",
"Oxygen uptake efficiency slope in children: Its role in exercise testing.","/pubmed/30396296","Ten Harkel AD, Takken T.","Eur J Prev Cardiol. 2018 Nov 5:2047487318810872. doi: 10.1177/2047487318810872. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30396296","pubmed","30396296","create date:2018/11/07 | first author:Ten Harkel AD",
"Regular physical activity prior to myocardial infarction may not protect against the mortality risk induced by sedentary behaviour in myocardial infarction survivors.","/pubmed/30396295","Tiberi M, Piepoli MF.","Eur J Prev Cardiol. 2018 Nov 5:2047487318811180. doi: 10.1177/2047487318811180. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30396295","pubmed","30396295","create date:2018/11/07 | first author:Tiberi M",
"Postoperative myocardial injury: Trying to square the circle.","/pubmed/30396294","Marra AM, D'Assante R, Arcopinto M, Cittadini A.","Eur J Prev Cardiol. 2018 Nov 5:2047487318811959. doi: 10.1177/2047487318811959. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2018","PubMed","citation","PMID:30396294","pubmed","30396294","create date:2018/11/07 | first author:Marra AM",
