Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Injury Incidence, Prevalence and Severity in High-Level Male Youth Football: A Systematic Review.","/pubmed/31452129","Jones S, Almousa S, Gibb A, Allamby N, Mullen R, Andersen TE, Williams M.","Sports Med. 2019 Aug 26. doi: 10.1007/s40279-019-01169-8. [Epub ahead of print] Review. Erratum in: Sports Med. 2019 Sep 9;:. ","Sports Med.  2019","PubMed","citation","PMID:31452129","pubmed","31452129","create date:2019/08/28 | first author:Jones S",
"The effect of exercise training on blood pressure in African and Asian populations: A systematic review and meta-analysis of randomized controlled trials.","/pubmed/31450966","Bersaoui M, Baldew SM, Cornelis N, Toelsie J, Cornelissen VA.","Eur J Prev Cardiol. 2019 Aug 26:2047487319871233. doi: 10.1177/2047487319871233. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31450966","pubmed","31450966","create date:2019/08/28 | first author:Bersaoui M",
"Guidelines for community-based injury surveillance in rugby union.","/pubmed/31445950","Brown JC, Cross M, England M, Finch CF, Fuller GW, Kemp SPT, Quarrie K, Raftery M, Stokes K, Tucker R, Verhagen E, Fuller CW.","J Sci Med Sport. 2019 Aug 12. pii: S1440-2440(19)30241-5. doi: 10.1016/j.jsams.2019.08.006. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31445950","pubmed","31445950","create date:2019/08/26 | first author:Brown JC",
"Identifying generalised segmental acceleration patterns that contribute to ground reaction force features across different running tasks.","/pubmed/31445948","Verheul J, Warmenhoven J, Lisboa P, Gregson W, Vanrenterghem J, Robinson MA.","J Sci Med Sport. 2019 Jul 19. pii: S1440-2440(19)30250-6. doi: 10.1016/j.jsams.2019.07.006. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31445948","pubmed","31445948","create date:2019/08/26 | first author:Verheul J",
"A systematic review of outdoor gym use: Current evidence and future directions.","/pubmed/31444034","Jansson AK, Lubans DR, Smith JJ, Duncan MJ, Haslam R, Plotnikoff RC.","J Sci Med Sport. 2019 Aug 8. pii: S1440-2440(19)30304-4. doi: 10.1016/j.jsams.2019.08.003. [Epub ahead of print] Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:31444034","pubmed","31444034","create date:2019/08/25 | first author:Jansson AK",
"Effects of exercising before breakfast on the health of T2DM patients-A randomized controlled trial.","/pubmed/31442336","Brinkmann C, Weh-Gray O, Brixius K, Bloch W, Predel HG, Kreutz T.","Scand J Med Sci Sports. 2019 Aug 23. doi: 10.1111/sms.13543. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31442336","pubmed","31442336","create date:2019/08/24 | first author:Brinkmann C",
"Diet Quality Is Associated with Physical Performance and Special Forces Selection.","/pubmed/31436735","Farina EK, Thompson LA, Knapik JJ, Pasiakos SM, Lieberman HR, McClung JP.","Med Sci Sports Exerc. 2019 Aug 19. doi: 10.1249/MSS.0000000000002111. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31436735","pubmed","31436735","create date:2019/08/23 | first author:Farina EK",
"Multifactorial interventions for preventing falls in older people living in the community: a systematic review and meta-analysis of 41 trials and almost 20 000 participants.","/pubmed/31434659","Hopewell S, Copsey B, Nicolson P, Adedire B, Boniface G, Lamb S.","Br J Sports Med. 2019 Aug 21. pii: bjsports-2019-100732. doi: 10.1136/bjsports-2019-100732. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31434659","pubmed","31434659","create date:2019/08/23 | first author:Hopewell S",
"The Kaplan Fibers of the Iliotibial Band Can Be Identified on Routine Knee Magnetic Resonance Imaging.","/pubmed/31433960","Batty L, Murgier J, O'Sullivan R, Webster KE, Feller JA, Devitt BM.","Am J Sports Med. 2019 Aug 21:363546519868219. doi: 10.1177/0363546519868219. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31433960","pubmed","31433960","create date:2019/08/23 | first author:Batty L",
"Physical activity and sedentary behavior patterns and sociodemographic correlates in 116,982 adults from six South American countries: the South American physical activity and sedentary behavior network (SAPASEN).","/pubmed/31429772","Werneck AO, Baldew SS, Miranda JJ, Díaz Arnesto O, Stubbs B, Silva DR; on the behalf of the South American Physical Activity and Sedentary Behavior Network (SAPASEN) collaborators..","Int J Behav Nutr Phys Act. 2019 Aug 20;16(1):68. doi: 10.1186/s12966-019-0839-9.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31429772 | PMCID:PMC6701122","pubmed","31429772","create date:2019/08/21 | first author:Werneck AO",
"Quality of Life and Life Satisfaction in Former Athletes: A Systematic Review and Meta-Analysis.","/pubmed/31429036","Filbay S, Pandya T, Thomas B, McKay C, Adams J, Arden N.","Sports Med. 2019 Aug 19. doi: 10.1007/s40279-019-01163-0. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31429036","pubmed","31429036","create date:2019/08/21 | first author:Filbay S",
"The Effectiveness of Sedentary Behaviour Reduction Workplace Interventions on Cardiometabolic Risk Markers: A Systematic Review.","/pubmed/31429035","Brierley ML, Chater AM, Smith LR, Bailey DP.","Sports Med. 2019 Aug 19. doi: 10.1007/s40279-019-01168-9. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31429035","pubmed","31429035","create date:2019/08/21 | first author:Brierley ML",
"Bio-Banding in Youth Sports: Background, Concept, and Application.","/pubmed/31429034","Malina RM, Cumming SP, Rogol AD, Coelho-E-Silva MJ, Figueiredo AJ, Konarski JM, Kozieł SM.","Sports Med. 2019 Aug 19. doi: 10.1007/s40279-019-01166-x. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31429034","pubmed","31429034","create date:2019/08/21 | first author:Malina RM",
"Identifying food marketing to teenagers: a scoping review.","/pubmed/31426809","Truman E, Elliott C.","Int J Behav Nutr Phys Act. 2019 Aug 19;16(1):67. doi: 10.1186/s12966-019-0833-2. Review.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31426809 | PMCID:PMC6700978","pubmed","31426809","create date:2019/08/21 | first author:Truman E",
"Patients With Borderline Hip Dysplasia Achieve Clinically Significant Outcome After Arthroscopic Femoroacetabular Impingement Surgery: A Case-Control Study With Minimum 2-Year Follow-up.","/pubmed/31419157","Beck EC, Nwachukwu BU, Chahla J, Jan K, Keating TC, Suppauksorn S, Nho SJ.","Am J Sports Med. 2019 Sep;47(11):2636-2645. doi: 10.1177/0363546519865919. Epub 2019 Aug 16.","Am J Sports Med.  2019","PubMed","citation","PMID:31419157","pubmed","31419157","create date:2019/08/17 | first author:Beck EC",
"Effects of active video games on children and adolescents: a systematic review with meta-analysis.","/pubmed/31418915","Oliveira CB, Pinto RZ, Saraiva BTC, Tebar WR, Delfino LD, Franco MR, Silva CCM, Christofaro DGD.","Scand J Med Sci Sports. 2019 Aug 16. doi: 10.1111/sms.13539. [Epub ahead of print] Review.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31418915","pubmed","31418915","create date:2019/08/17 | first author:Oliveira CB",
"Oxidative stress and inflammation in the evolution of heart failure: From pathophysiology to therapeutic strategies.","/pubmed/31412712","Aimo A, Castiglione V, Borrelli C, Saccaro LF, Franzini M, Masi S, Emdin M, Giannoni A.","Eur J Prev Cardiol. 2019 Aug 14:2047487319870344. doi: 10.1177/2047487319870344. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31412712","pubmed","31412712","create date:2019/08/16 | first author:Aimo A",
"Prediction of all-cause and cardiovascular mortality with weight loss in patients with chronic heart failure: a meta-analysis.","/pubmed/31412711","Fan Y, Gu X, Zou C.","Eur J Prev Cardiol. 2019 Aug 14:2047487319871122. doi: 10.1177/2047487319871122. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31412711","pubmed","31412711","create date:2019/08/16 | first author:Fan Y",
"Prevalence and Clinical Implications of Chondral Injuries After Hip Arthroscopic Surgery for Femoroacetabular Impingement Syndrome.","/pubmed/31411901","Chahla J, Beck EC, Okoroha K, Cancienne JM, Kunze KN, Nho SJ.","Am J Sports Med. 2019 Sep;47(11):2626-2635. doi: 10.1177/0363546519865912. Epub 2019 Aug 14.","Am J Sports Med.  2019","PubMed","citation","PMID:31411901","pubmed","31411901","create date:2019/08/15 | first author:Chahla J",
"Influence of Risky Pathoanatomy and Demographic Factors on Clinical Outcomes After Isolated Medial Patellofemoral Ligament Reconstruction: A Regression Analysis.","/pubmed/31411896","Hiemstra LA, Kerslake SA, Lafave MR.","Am J Sports Med. 2019 Aug 14:363546519866452. doi: 10.1177/0363546519866452. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31411896","pubmed","31411896","create date:2019/08/15 | first author:Hiemstra LA",
"A before-school physical activity intervention to improve cognitive parameters in children: The Active-Start study.","/pubmed/31410887","García-Hermoso A, Hormazábal-Aguayo I, Fernández-Vergara O, González-Calderón N, Russell-Guzmán J, Vicencio-Rojas F, Chacana-Cañas C, Ramírez-Vélez R.","Scand J Med Sci Sports. 2019 Aug 13. doi: 10.1111/sms.13537. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31410887","pubmed","31410887","create date:2019/08/15 | first author:García-Hermoso A",
"Factors associated with water consumption among children: a systematic review.","/pubmed/31409359","Franse CB, Wang L, Constant F, Fries LR, Raat H.","Int J Behav Nutr Phys Act. 2019 Aug 13;16(1):64. doi: 10.1186/s12966-019-0827-0. Review.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31409359 | PMCID:PMC6693220","pubmed","31409359","create date:2019/08/15 | first author:Franse CB",
"Effectiveness of interventions using self-monitoring to reduce sedentary behavior in adults: a systematic review and meta-analysis.","/pubmed/31409357","Compernolle S, DeSmet A, Poppe L, Crombez G, De Bourdeaudhuij I, Cardon G, van der Ploeg HP, Van Dyck D.","Int J Behav Nutr Phys Act. 2019 Aug 13;16(1):63. doi: 10.1186/s12966-019-0824-3. Review.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31409357 | PMCID:PMC6693254","pubmed","31409357","create date:2019/08/15 | first author:Compernolle S",
"A systematic breakdown of the levels of evidence supporting the European Society of Cardiology guidelines.","/pubmed/31409110","van Dijk WB, Grobbee DE, de Vries MC, Groenwold RHH, van der Graaf R, Schuit E.","Eur J Prev Cardiol. 2019 Aug 14:2047487319868540. doi: 10.1177/2047487319868540. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31409110","pubmed","31409110","create date:2019/08/15 | first author:van Dijk WB",
"Lifestyle factors and high-risk atherosclerosis: Pathways and mechanisms beyond traditional risk factors.","/pubmed/31408370","Lechner K, von Schacky C, McKenzie AL, Worm N, Nixdorff U, Lechner B, Kränkel N, Halle M, Krauss RM, Scherr J.","Eur J Prev Cardiol. 2019 Aug 13:2047487319869400. doi: 10.1177/2047487319869400. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31408370","pubmed","31408370","create date:2019/08/14 | first author:Lechner K",
"Collider bias (aka sample selection bias) in observational studies: why the effects of hyperandrogenism in elite women's sport are likely underestimated.","/pubmed/31406018","Borgen NT.","Br J Sports Med. 2019 Aug 12. pii: bjsports-2018-100054. doi: 10.1136/bjsports-2018-100054. [Epub ahead of print] No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:31406018","pubmed","31406018","create date:2019/08/14 | first author:Borgen NT",
"Association of high amounts of physical activity with mortality risk: a systematic review and meta-analysis.","/pubmed/31406017","Blond K, Brinkløv CF, Ried-Larsen M, Crippa A, Grøntved A.","Br J Sports Med. 2019 Aug 12. pii: bjsports-2018-100393. doi: 10.1136/bjsports-2018-100393. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31406017","pubmed","31406017","create date:2019/08/14 | first author:Blond K",
"Complications After Anterior Cruciate Ligament Reconstruction and Their Relation to the Type of Graft: A Prospective Study of 958 Cases.","/pubmed/31403824","Rousseau R, Labruyere C, Kajetanek C, Deschamps O, Makridis KG, Djian P.","Am J Sports Med. 2019 Sep;47(11):2543-2549. doi: 10.1177/0363546519867913. Epub 2019 Aug 12.","Am J Sports Med.  2019","PubMed","citation","PMID:31403824","pubmed","31403824","create date:2019/08/14 | first author:Rousseau R",
"The Effect of Low-Volume High-Intensity Interval Training on Body Composition and Cardiorespiratory Fitness: A Systematic Review and Meta-Analysis.","/pubmed/31401727","Sultana RN, Sabag A, Keating SE, Johnson NA.","Sports Med. 2019 Aug 10. doi: 10.1007/s40279-019-01167-w. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31401727","pubmed","31401727","create date:2019/08/12 | first author:Sultana RN",
"Effect of interventions using physical activity trackers on physical activity in people aged 60 years and over: a systematic review and meta-analysis.","/pubmed/31399430","S Oliveira J, Sherrington C, R Y Zheng E, Franco MR, Tiedemann A.","Br J Sports Med. 2019 Aug 9. pii: bjsports-2018-100324. doi: 10.1136/bjsports-2018-100324. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31399430","pubmed","31399430","create date:2019/08/11 | first author:S Oliveira J",
"A meta-analysis of meta-analyses of the effectiveness of FIFA injury prevention programs in soccer.","/pubmed/31394009","Al Attar WSA, Alshehri MA.","Scand J Med Sci Sports. 2019 Aug 8. doi: 10.1111/sms.13535. [Epub ahead of print] Review.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31394009","pubmed","31394009","create date:2019/08/09 | first author:Al Attar WSA",
"Comments on and assessments of 'Associations between endothelial nitric oxide synthase gene polymorphisms and the risk of coronary artery disease: A systematic review and meta-analysis of 132 case-control studies'.","/pubmed/31387384","Gholami M, Amoli MM, Sharifi F, Khoshnevisan K.","Eur J Prev Cardiol. 2019 Aug 6:2047487319867785. doi: 10.1177/2047487319867785. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31387384","pubmed","31387384","create date:2019/08/08 | first author:Gholami M",
"Impact of rosuvastatin versus atorvastatin on coronary atherosclerotic plaque volume - a systematic review and meta-analysis with trial sequential analysis of randomized control trials.","/pubmed/31382809","Kumar A, Shariff M, Doshi R.","Eur J Prev Cardiol. 2019 Aug 5:2047487319868035. doi: 10.1177/2047487319868035. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31382809","pubmed","31382809","create date:2019/08/07 | first author:Kumar A",
"Anterior Cruciate Ligament Reconstruction Within 3 Weeks Does Not Increase Stiffness and Complications Compared With Delayed Reconstruction: A Meta-analysis of Randomized Controlled Trials.","/pubmed/31381374","Deabate L, Previtali D, Grassi A, Filardo G, Candrian C, Delcogliano M.","Am J Sports Med. 2019 Aug 5:363546519862294. doi: 10.1177/0363546519862294. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31381374","pubmed","31381374","create date:2019/08/06 | first author:Deabate L",
"Factors Associated With a Return to Preinjury Level of Sport Performance After Anterior Cruciate Ligament Reconstruction Surgery.","/pubmed/31381373","Webster KE, McPherson AL, Hewett TE, Feller JA.","Am J Sports Med. 2019 Sep;47(11):2557-2562. doi: 10.1177/0363546519865537. Epub 2019 Aug 5.","Am J Sports Med.  2019","PubMed","citation","PMID:31381373","pubmed","31381373","create date:2019/08/06 | first author:Webster KE",
"Close encounters of the US kind: illness and injury among US athletes at the PyeongChang 2018 Winter Olympic Games.","/pubmed/31375500","Nabhan D, Windt J, Taylor D, Moreau W.","Br J Sports Med. 2019 Aug 2. pii: bjsports-2018-100015. doi: 10.1136/bjsports-2018-100015. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31375500","pubmed","31375500","create date:2019/08/04 | first author:Nabhan D",
"Infographic. A systematic review and meta-analysis of the effect of β-alanine supplementation on exercise capacity and performance.","/pubmed/31375498","Saunders B, Virgile A, Elliott-Sale KJ, Artioli GG, Swinton PA, Dolan E, Roschel H, Sale C, Gualano B.","Br J Sports Med. 2019 Aug 2. pii: bjsports-2019-101129. doi: 10.1136/bjsports-2019-101129. [Epub ahead of print] No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:31375498","pubmed","31375498","create date:2019/08/04 | first author:Saunders B",
"The development of the Comprehensive Analysis of Policy on Physical Activity (CAPPA) framework.","/pubmed/31375132","Klepac Pogrmilovic B, O'Sullivan G, Milton K, Biddle SJH, Bauman A, Bellew W, Cavill N, Kahlmeier S, Kelly MP, Mutrie N, Pratt M, Rutter H, Ramirez Varela A, Woods C, Pedisic Z.","Int J Behav Nutr Phys Act. 2019 Aug 2;16(1):60. doi: 10.1186/s12966-019-0822-5.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31375132 | PMCID:PMC6679550","pubmed","31375132","create date:2019/08/04 | first author:Klepac Pogrmilovic B",
"Comparative Clinical Outcomes After Intra-articular Injection With Adipose-Derived Cultured Stem Cells or Noncultured Stromal Vascular Fraction for the Treatment of Knee Osteoarthritis.","/pubmed/31373830","Yokota N, Hattori M, Ohtsuru T, Otsuji M, Lyman S, Shimomura K, Nakamura N.","Am J Sports Med. 2019 Sep;47(11):2577-2583. doi: 10.1177/0363546519864359. Epub 2019 Aug 2.","Am J Sports Med.  2019","PubMed","citation","PMID:31373830","pubmed","31373830","create date:2019/08/03 | first author:Yokota N",
"Effectiveness of Education Interventions Designed to Improve Nutrition Knowledge in Athletes: A Systematic Review.","/pubmed/31372860","Tam R, Beck KL, Manore MM, Gifford J, Flood VM, O'Connor H.","Sports Med. 2019 Aug 2. doi: 10.1007/s40279-019-01157-y. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31372860","pubmed","31372860","create date:2019/08/03 | first author:Tam R",
"Eighty-two per cent of male professional football (soccer) players return to play at the previous level two seasons after Achilles tendon rupture treated with surgical repair.","/pubmed/31362925","Grassi A, Rossi G, D'Hooghe P, Aujla R, Mosca M, Samuelsson K, Zaffagnini S.","Br J Sports Med. 2019 Jul 30. pii: bjsports-2019-100556. doi: 10.1136/bjsports-2019-100556. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31362925","pubmed","31362925","create date:2019/08/01 | first author:Grassi A",
"Factors Associated with Persistently High Muscular Power from Childhood to Adulthood.","/pubmed/31361713","Fraser BJ, Blizzard L, Cleland V, Schmidt MD, Smith KJ, Gall SL, Dwyer T, Venn AJ, Magnussen CG.","Med Sci Sports Exerc. 2019 Jul 29. doi: 10.1249/MSS.0000000000002108. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31361713","pubmed","31361713","create date:2019/07/31 | first author:Fraser BJ",
"Determining the Sites of Neural Adaptations to Resistance Training: A Systematic Review and Meta-Analysis.","/pubmed/31359349","Siddique U, Rahman S, Frazer AK, Howatson G, Kidgell DJ.","Sports Med. 2019 Jul 29. doi: 10.1007/s40279-019-01152-3. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31359349","pubmed","31359349","create date:2019/07/31 | first author:Siddique U",
"Efficacy of lipid-lowering therapy beyond statins to prevent cardiovascular events: a meta-analysis.","/pubmed/31357886","Dykun I, Mincu R, Hendricks S, Balcer B, Totzeck M, Rassaf T, Mahabadi AA.","Eur J Prev Cardiol. 2019 Jul 29:2047487319866992. doi: 10.1177/2047487319866992. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31357886","pubmed","31357886","create date:2019/07/31 | first author:Dykun I",
"Why exercise may be beneficial in concussion rehabilitation: A cellular perspective.","/pubmed/31349959","Dech RT, Bishop SA, Neary JP.","J Sci Med Sport. 2019 Oct;22(10):1090-1096. doi: 10.1016/j.jsams.2019.06.007. Epub 2019 Jul 2. Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:31349959","pubmed","31349959","create date:2019/07/28 | first author:Dech RT",
"Social cohesion and peer acceptance predict student-athletes' attitudes toward health-risk behaviors: A within- and between-group investigation.","/pubmed/31349958","Graupensperger S, Benson AJ, Bray BC, Evans MB.","J Sci Med Sport. 2019 Jul 13. pii: S1440-2440(18)31093-4. doi: 10.1016/j.jsams.2019.07.003. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31349958","pubmed","31349958","create date:2019/07/28 | first author:Graupensperger S",
"Renin-angiotensin blockade after aortic valve replacement: A review based on current literature.","/pubmed/31349777","Malik AH, Shetty SS, Yandrapalli S, Accaoui RE.","Eur J Prev Cardiol. 2019 Jul 26:2047487319865949. doi: 10.1177/2047487319865949. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31349777","pubmed","31349777","create date:2019/07/28 | first author:Malik AH",
"Meta-analysis of antithrombotic therapy with new oral anticoagulants in patients with atrial fibrillation after percutaneous coronary intervention.","/pubmed/31349774","Siddiqi R, Yamani N, Alnaimat S, Khurshid A, Siddiqui S, Khan MS, Khan SU.","Eur J Prev Cardiol. 2019 Jul 26:2047487319865048. doi: 10.1177/2047487319865048. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31349774","pubmed","31349774","create date:2019/07/28 | first author:Siddiqi R",
"Predictors of Unsuccessful Nonoperative Management of Capitellar Osteochondritis Dissecans.","/pubmed/31348868","Funakoshi T, Furushima K, Miyamoto A, Kusano H, Horiuchi Y, Itoh Y.","Am J Sports Med. 2019 Sep;47(11):2691-2698. doi: 10.1177/0363546519863349. Epub 2019 Jul 26.","Am J Sports Med.  2019","PubMed","citation","PMID:31348868","pubmed","31348868","create date:2019/07/28 | first author:Funakoshi T",
"Correlation of Single Assessment Numerical Evaluation Score for Sport and Activities of Daily Living to Modified Harris Hip Score and Hip Outcome Score in Patients Undergoing Arthroscopic Hip Surgery.","/pubmed/31348867","Lau BC, Scribani M, Lassiter T, Wittstein J.","Am J Sports Med. 2019 Sep;47(11):2646-2650. doi: 10.1177/0363546519863411. Epub 2019 Jul 26.","Am J Sports Med.  2019","PubMed","citation","PMID:31348867","pubmed","31348867","create date:2019/07/28 | first author:Lau BC",
"Relative Effort while Walking Is Higher among Women Who Are Obese, and Older Women.","/pubmed/31343522","Koushyar H, Anderson DE, Nussbaum MA, Madigan ML.","Med Sci Sports Exerc. 2019 Jul 19. doi: 10.1249/MSS.0000000000002093. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31343522","pubmed","31343522","create date:2019/07/26 | first author:Koushyar H",
"Muscle Glycogen Content during Endurance Training under Low Energy Availability.","/pubmed/31343520","Kojima C, Ishibashi A, Tanabe Y, Iwayama K, Kamei A, Takahashi H, Goto K.","Med Sci Sports Exerc. 2019 Jul 19. doi: 10.1249/MSS.0000000000002098. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31343520","pubmed","31343520","create date:2019/07/26 | first author:Kojima C",
"Acute Soy Supplementation Improves 20-km Time Trial Performance, Power, and Speed.","/pubmed/31343517","Seeley AD, Jacobs KA, Signorile JF.","Med Sci Sports Exerc. 2019 Jul 19. doi: 10.1249/MSS.0000000000002102. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31343517","pubmed","31343517","create date:2019/07/26 | first author:Seeley AD",
