Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Altering the availability of healthier vs. less healthy items in UK hospital vending machines: a multiple treatment reversal design.","/pubmed/31775798","Pechey R, Jenkins H, Cartwright E, Marteau TM.","Int J Behav Nutr Phys Act. 2019 Nov 27;16(1):114. doi: 10.1186/s12966-019-0883-5.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31775798 | PMCID:PMC6882209","pubmed","31775798","create date:2019/11/30 | first author:Pechey R",
"The community-based prevention of diabetes (ComPoD) study: a randomised, waiting list controlled trial of a voluntary sector-led diabetes prevention programme.","/pubmed/31771589","Smith JR, Greaves CJ, Thompson JL, Taylor RS, Jones M, Armstrong R, Moorlock S, Griffin A, Solomon-Moore E, Biddle MSY, Price L, Abraham C.","Int J Behav Nutr Phys Act. 2019 Nov 27;16(1):112. doi: 10.1186/s12966-019-0877-3.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31771589 | PMCID:PMC6880578","pubmed","31771589","create date:2019/11/28 | first author:Smith JR",
"Force-sharing within the Triceps Surae: An Achilles Heel in Achilles Tendinopathy.","/pubmed/31770119","Crouzier M, Tucker K, Lacourpaille L, Doguet V, Fayet G, Dauty M, Hug F.","Med Sci Sports Exerc. 2019 Nov 25. doi: 10.1249/MSS.0000000000002229. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31770119","pubmed","31770119","create date:2019/11/27 | first author:Crouzier M",
"Physical activity types and motor skills in 3-5-year old children: National Youth Fitness Survey.","/pubmed/31767367","Wood AP, Imai S, McMillan AG, Swift D, DuBose KD.","J Sci Med Sport. 2019 Nov 12. pii: S1440-2440(19)30683-8. doi: 10.1016/j.jsams.2019.11.005. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31767367","pubmed","31767367","create date:2019/11/27 | first author:Wood AP",
"Engagement of the Secondary Ligamentous and Meniscal Restraints Relative to the Anterior Cruciate Ligament Predicts Anterior Knee Laxity.","/pubmed/31765242","Kent RN, Imhauser CW, Thein R, Marom N, Wickiewicz TL, Nawabi DH, Pearle AD.","Am J Sports Med. 2019 Nov 25:363546519888488. doi: 10.1177/0363546519888488. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31765242","pubmed","31765242","create date:2019/11/26 | first author:Kent RN",
"Acetabular Morphologic Characteristics Predict Early Conversion to Arthroplasty After Isolated Hip Arthroscopy for Femoroacetabular Impingement.","/pubmed/31765238","Giordano BD, Kuhns BD, Perets I, Yuen L, Domb BG.","Am J Sports Med. 2019 Nov 25:363546519888894. doi: 10.1177/0363546519888894. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31765238","pubmed","31765238","create date:2019/11/26 | first author:Giordano BD",
"Differential Effects of Platelets Selectively Activated by Protease-Activated Receptors on Meniscal Cells.","/pubmed/31765237","Xu H, Zou X, Xia P, Aboudi MAK, Chen R, Huang H.","Am J Sports Med. 2019 Nov 25:363546519886120. doi: 10.1177/0363546519886120. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31765237","pubmed","31765237","create date:2019/11/26 | first author:Xu H",
"Minimum 10-Year Clinical and Radiological Outcomes of a Randomized Controlled Trial Evaluating 2 Different Approaches to Full Weightbearing After Matrix-Induced Autologous Chondrocyte Implantation.","/pubmed/31765228","Ebert JR, Fallon M, Ackland TR, Janes GC, Wood DJ.","Am J Sports Med. 2019 Nov 25:363546519886548. doi: 10.1177/0363546519886548. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31765228","pubmed","31765228","create date:2019/11/26 | first author:Ebert JR",
"The Effect of Oral Contraceptive Hormones on Anterior Cruciate Ligament Strength.","/pubmed/31765227","Konopka JA, Hsue L, Chang W, Thio T, Dragoo JL.","Am J Sports Med. 2019 Nov 25:363546519887167. doi: 10.1177/0363546519887167. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31765227","pubmed","31765227","create date:2019/11/26 | first author:Konopka JA",
"Atypical Hip Pain in Femoroacetabular Impingement: A Comparison of Outcomes Based on Primary Hip Pain Location.","/pubmed/31765225","Hamula MJ, Ryan MK, Baron SL, Bloom DA, Youm T.","Am J Sports Med. 2019 Nov 25:363546519887733. doi: 10.1177/0363546519887733. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31765225","pubmed","31765225","create date:2019/11/26 | first author:Hamula MJ",
"Physical Activity and Cardiometabolic Risk Factor Clustering in Young Adults with Obesity.","/pubmed/31764468","DiPietro L, Zhang Y, Mavredes M, Simmens SJ, Whiteley JA, Hayman LL, Faro J, Malin SK, Winston G, Napolitano MA.","Med Sci Sports Exerc. 2019 Nov 15. doi: 10.1249/MSS.0000000000002214. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31764468","pubmed","31764468","create date:2019/11/26 | first author:DiPietro L",
"EXERCISE TRAINING REDUCES REWARD FOR HIGH-FAT FOOD IN PEOPLE WITH OVERWEIGHT/OBESITY.","/pubmed/31764466","Beaulieu K, Hopkins M, Gibbons C, Oustric P, Caudwell P, Blundell J, Finlayson G.","Med Sci Sports Exerc. 2019 Nov 15. doi: 10.1249/MSS.0000000000002205. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31764466","pubmed","31764466","create date:2019/11/26 | first author:Beaulieu K",
"Metabolic Effects of Three Different Activity Bouts during Sitting in Inactive Adults.","/pubmed/31764465","Ma SX, Zhu Z, Zhang L, Liu XM, Lin YY, Cao ZB.","Med Sci Sports Exerc. 2019 Nov 15. doi: 10.1249/MSS.0000000000002212. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31764465","pubmed","31764465","create date:2019/11/26 | first author:Ma SX",
"Cardiorespiratory Fitness, Physical Activity, and Insulin Resistance in Children.","/pubmed/31764464","Haapala EA, Wiklund P, Lintu N, Tompuri T, Väistö J, Finni T, Tarkka IM, Kemppainen T, Barker AR, Ekelund U, Brage S, Lakka TA.","Med Sci Sports Exerc. 2019 Nov 15. doi: 10.1249/MSS.0000000000002216. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31764464","pubmed","31764464","create date:2019/11/26 | first author:Haapala EA",
"Sleep Deprivation: Cytokine and Neuroendocrine Effects on Perception of Effort.","/pubmed/31764462","Cullen T, Thomas G, Wadley AJ.","Med Sci Sports Exerc. 2019 Nov 15. doi: 10.1249/MSS.0000000000002207. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31764462","pubmed","31764462","create date:2019/11/26 | first author:Cullen T",
"Isometric Exercise Improves Redox Balance and Blood Pressure in Hypertensive Adults.","/pubmed/31764461","Olher RR, Rosa TS, Souza LHR, Oliveira JF, Soares BRA, Ribeiro TBA, Souza IRC, Neves RVP, Sousa CV, Deus LA, Marchetti PH, Simoes HG, Moraes MR.","Med Sci Sports Exerc. 2019 Nov 21. doi: 10.1249/MSS.0000000000002223. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31764461","pubmed","31764461","create date:2019/11/26 | first author:Olher RR",
"Free-living Evaluation of Laboratory-based Activity Classifiers in Preschoolers.","/pubmed/31764460","Ahmadi MN, Brookes D, Chowdhury A, Pavey T, Trost SG.","Med Sci Sports Exerc. 2019 Nov 21. doi: 10.1249/MSS.0000000000002221. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31764460","pubmed","31764460","create date:2019/11/26 | first author:Ahmadi MN",
"Variability within the human iNOS gene and Achilles tendon injuries: Evidence for a heterozygous advantage effect.","/pubmed/31761559","Brookes C, Ribbans WJ, El Khoury LY, Raleigh SM.","J Sci Med Sport. 2019 Nov 8. pii: S1440-2440(19)30782-0. doi: 10.1016/j.jsams.2019.11.001. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31761559","pubmed","31761559","create date:2019/11/26 | first author:Brookes C",
"Improvement of exercise capacity following neonatal respiratory failure: A randomized controlled trial.","/pubmed/31756267","Toussaint-Duyster LCC, van der Cammen-van Zijp MHM, Takken T, Harmsen WJ, Tibboel D, van Heijst AFJ, de Blaauw I, Wijnen RMH, van Rosmalen J, IJsselstijn H.","Scand J Med Sci Sports. 2019 Nov 22. doi: 10.1111/sms.13604. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31756267","pubmed","31756267","create date:2019/11/23 | first author:Toussaint-Duyster LCC",
"Matrix Metalloproteinase Inhibition With Doxycycline Affects the Progression of Posttraumatic Osteoarthritis After Anterior Cruciate Ligament Rupture: Evaluation in a New Nonsurgical Murine ACL Rupture Model.","/pubmed/31756130","Zhang X, Deng XH, Song Z, Croen B, Carballo CB, Album Z, Zhang Y, Bhandari R, Rodeo SA.","Am J Sports Med. 2019 Nov 22:363546519887158. doi: 10.1177/0363546519887158. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31756130","pubmed","31756130","create date:2019/11/23 | first author:Zhang X",
"How Much Time Is Needed Between Serial ""Return to Play"" Assessments to Achieve Clinically Important Strength Gains in Patients Recovering From Anterior Cruciate Ligament Reconstruction?","/pubmed/31756121","Bodkin SG, Rutherford MH, Diduch DR, Brockmeier SF, Hart JM.","Am J Sports Med. 2019 Nov 22:363546519886291. doi: 10.1177/0363546519886291. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31756121","pubmed","31756121","create date:2019/11/23 | first author:Bodkin SG",
"Effects of a heat and moisture exchanger on respiratory function and symptoms post-cold air exercise.","/pubmed/31755166","Frischhut C, Kennedy MD, Niedermeier M, Faulhaber M.","Scand J Med Sci Sports. 2019 Nov 22. doi: 10.1111/sms.13603. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31755166","pubmed","31755166","create date:2019/11/23 | first author:Frischhut C",
"Temporal features of sitting, standing and stepping changes in a cluster-randomised controlled trial of a workplace sitting-reduction intervention.","/pubmed/31752916","Stephens SK, Winkler EAH, Eakin EG, Clark BK, Owen N, Moodie M, La Montagne AD, Dunstan DW, Healy GN.","Int J Behav Nutr Phys Act. 2019 Nov 21;16(1):111. doi: 10.1186/s12966-019-0879-1.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31752916 | PMCID:PMC6873403","pubmed","31752916","create date:2019/11/23 | first author:Stephens SK",
"Does telephone-delivered exercise advice and support by physiotherapists improve pain and/or function in people with knee osteoarthritis? Telecare randomised controlled trial.","/pubmed/31748198","Hinman RS, Campbell PK, Lawford BJ, Briggs AM, Gale J, Bills C, Kasza J, Harris A, French SD, Bunker SJ, Forbes A, Bennell KL.","Br J Sports Med. 2019 Nov 20. pii: bjsports-2019-101183. doi: 10.1136/bjsports-2019-101183. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31748198","pubmed","31748198","create date:2019/11/22 | first author:Hinman RS",
"Isometric exercise and pain in patellar tendinopathy: A randomized crossover trial.","/pubmed/31735531","Holden S, Lyng K, Graven-Nielsen T, Riel H, Olesen JL, Larsen LH, Rathleff MS.","J Sci Med Sport. 2019 Oct 10. pii: S1440-2440(19)30855-2. doi: 10.1016/j.jsams.2019.09.015. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31735531","pubmed","31735531","create date:2019/11/19 | first author:Holden S",
"Co-creation of a sport-specific anterior cruciate ligament injury risk reduction program for women: A concept mapping approach.","/pubmed/31734167","Bruder AM, Crossley KM, Mosler AB, Patterson B, Haberfield M, Donaldson A.","J Sci Med Sport. 2019 Nov 1. pii: S1440-2440(19)30399-8. doi: 10.1016/j.jsams.2019.10.019. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31734167","pubmed","31734167","create date:2019/11/18 | first author:Bruder AM",
"Effect of Graft Choice on Revision and Contralateral Anterior Cruciate Ligament Reconstruction: Results From the New Zealand ACL Registry.","/pubmed/31730379","Rahardja R, Zhu M, Love H, Clatworthy MG, Monk AP, Young SW.","Am J Sports Med. 2019 Nov 15:363546519885148. doi: 10.1177/0363546519885148. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31730379","pubmed","31730379","create date:2019/11/16 | first author:Rahardja R",
"Diabetes as a cardiovascular risk factor: An overview of global trends of macro and micro vascular complications.","/pubmed/31722562","Dal Canto E, Ceriello A, Rydén L, Ferrini M, Hansen TB, Schnell O, Standl E, Beulens JW.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):25-32. doi: 10.1177/2047487319878371. Epub 2019 Nov 13.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31722562","pubmed","31722562","create date:2019/11/15 | first author:Dal Canto E",
"Critically appraised paper: Intensive patient education is no more effective than placebo education for reducing pain intensity in patients with acute low back pain [synopsis].","/pubmed/31718963","Øiestad BE.","J Physiother. 2019 Nov 9. pii: S1836-9553(19)30116-X. doi: 10.1016/j.jphys.2019.10.003. [Epub ahead of print] No abstract available. ","J Physiother.  2019","PubMed","citation","PMID:31718963","pubmed","31718963","create date:2019/11/14 | first author:Øiestad BE",
"Critically appraised paper: Intensive patient education is no more effective than placebo education for reducing pain intensity in patients with acute low back pain [commentary].","/pubmed/31718962","George SZ.","J Physiother. 2019 Nov 9. pii: S1836-9553(19)30118-3. doi: 10.1016/j.jphys.2019.10.005. [Epub ahead of print] No abstract available. ","J Physiother.  2019","PubMed","citation","PMID:31718962","pubmed","31718962","create date:2019/11/14 | first author:George SZ",
"Serum carotenoids are strongly associated with dermal carotenoids but not self-reported fruit and vegetable intake among overweight and obese women.","/pubmed/31718657","Morgan EH, Graham ML, Marshall GA, Hanson KL, Seguin-Fowler RA.","Int J Behav Nutr Phys Act. 2019 Nov 12;16(1):104. doi: 10.1186/s12966-019-0869-3.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31718657 | PMCID:PMC6852957","pubmed","31718657","create date:2019/11/14 | first author:Morgan EH",
"High-intensity interval training has a greater effect on reverse cholesterol transport elements compared with moderate-intensity continuous training in obese male rats.","/pubmed/31718266","Rahmati-Ahmadabad S, Azarbayjani MA, Farzanegi P, Moradi L.","Eur J Prev Cardiol. 2019 Nov 12:2047487319887828. doi: 10.1177/2047487319887828. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31718266","pubmed","31718266","create date:2019/11/14 | first author:Rahmati-Ahmadabad S",
"Circulating biomarkers for long-term cardiovascular risk stratification in apparently healthy individuals from the MONICA 10 cohort.","/pubmed/31718257","Frary CE, Blicher MK, Olesen TB, Stidsen JV, Greve SV, Vishram-Nielsen JK, Rasmussen SL, Olsen MH, Pareek M.","Eur J Prev Cardiol. 2019 Nov 12:2047487319885457. doi: 10.1177/2047487319885457. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31718257","pubmed","31718257","create date:2019/11/14 | first author:Frary CE",
"Quadriceps tendon grafts does not cause patients to have inferior subjective outcome after anterior cruciate ligament (ACL) reconstruction than do hamstring grafts: a 2-year prospective randomised controlled trial.","/pubmed/31704697","Lind M, Nielsen TG, Soerensen OG, Mygind-Klavsen B, Faunø P.","Br J Sports Med. 2019 Nov 8. pii: bjsports-2019-101000. doi: 10.1136/bjsports-2019-101000. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31704697","pubmed","31704697","create date:2019/11/11 | first author:Lind M",
"A prospective study of health problems at the 2018 17/U and 19/U Australian National Netball Championships with comparison of surveillance methodology.","/pubmed/31704027","Smyth EA, Piromalli L, Antcliff A, Newman P, Waddington G, Weissensteiner JR, Drew MK.","J Sci Med Sport. 2019 Oct 15. pii: S1440-2440(19)30403-7. doi: 10.1016/j.jsams.2019.10.004. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31704027","pubmed","31704027","create date:2019/11/11 | first author:Smyth EA",
"The peak player load™ of state-level netball matches.","/pubmed/31704025","Graham S, Zois J, Aughey R, Duthie G.","J Sci Med Sport. 2019 Oct 28. pii: S1440-2440(19)30086-6. doi: 10.1016/j.jsams.2019.09.014. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31704025","pubmed","31704025","create date:2019/11/11 | first author:Graham S",
"Resistance Exercise-induced Regulation of Muscle Protein Synthesis to Intraset Rest.","/pubmed/31703023","Salvador AF, Askow AT, McKenna CF, Fang HY, Burke SK, Li Z, Ulanov AV, Paluska SA, Petruzzello SJ, Boppart MD, Oliver JM, Burd NA.","Med Sci Sports Exerc. 2019 Nov 6. doi: 10.1249/MSS.0000000000002213. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31703023","pubmed","31703023","create date:2019/11/09 | first author:Salvador AF",
"Effects of apixaban compared with warfarin as gain in event-free time - a novel assessment of the results of the ARISTOTLE trial.","/pubmed/31698965","Berglund E, Wallentin L, Oldgren J, Renlund H, Alexander JH, Granger CB, Hohnloser SH, Hylek EM, Lopes RD, McMurray JJ, Lytsy P.","Eur J Prev Cardiol. 2019 Nov 7:2047487319886959. doi: 10.1177/2047487319886959. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31698965","pubmed","31698965","create date:2019/11/09 | first author:Berglund E",
"Risk of acute and overuse injuries in youth elite soccer players: Body size and growth matter.","/pubmed/31694798","Rommers N, Rössler R, Goossens L, Vaeyens R, Lenoir M, Witvrouw E, D'Hondt E.","J Sci Med Sport. 2019 Oct 10. pii: S1440-2440(19)30355-X. doi: 10.1016/j.jsams.2019.10.001. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31694798","pubmed","31694798","create date:2019/11/07 | first author:Rommers N",
"Association of changes in commute mode with body mass index and visceral adiposity: a longitudinal study.","/pubmed/31694716","Kuwahara K, Noma H, Nakagawa T, Honda T, Yamamoto S, Hayashi T, Mizoue T.","Int J Behav Nutr Phys Act. 2019 Nov 6;16(1):101. doi: 10.1186/s12966-019-0870-x.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31694716 | PMCID:PMC6836489","pubmed","31694716","create date:2019/11/07 | first author:Kuwahara K",
"The impact of exercise modality and menstrual cycle phase on circulating cardiac troponin T.","/pubmed/31690491","Nie J, Zhang H, Kong Z, Wang C, Liu Y, Shi Q, George K.","J Sci Med Sport. 2019 Oct 10. pii: S1440-2440(19)30724-8. doi: 10.1016/j.jsams.2019.10.003. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31690491","pubmed","31690491","create date:2019/11/07 | first author:Nie J",
"Risk Factors Associated With a Noncontact Anterior Cruciate Ligament Injury to the Contralateral Knee After Unilateral Anterior Cruciate Ligament Injury in High School and College Female Athletes: A Prospective Study.","/pubmed/31689130","Davey AP, Vacek PM, Caldwell RA, Slauterbeck JR, Gardner-Morse MG, Tourville TW, Beynnon BD.","Am J Sports Med. 2019 Dec;47(14):3347-3355. doi: 10.1177/0363546519886260. Epub 2019 Nov 5.","Am J Sports Med.  2019","PubMed","citation","PMID:31689130","pubmed","31689130","create date:2019/11/07 | first author:Davey AP",
"Activity Level Maintenance at Midterm Follow-up Among Active Patients Undergoing Periacetabular Osteotomy.","/pubmed/31689124","Okoroafor UC, Pascual-Garrido C, Schwabe MT, Nepple JJ, Schoenecker PL, Clohisy JC.","Am J Sports Med. 2019 Dec;47(14):3455-3459. doi: 10.1177/0363546519881421. Epub 2019 Nov 5.","Am J Sports Med.  2019","PubMed","citation","PMID:31689124","pubmed","31689124","create date:2019/11/07 | first author:Okoroafor UC",
"Rate of Return to Sport and Functional Outcomes After Bilateral Hip Arthroscopy in High-Level Athletes.","/pubmed/31689121","Rosinsky PJ, Kyin C, Lall AC, Shapira J, Maldonado DR, Domb BG.","Am J Sports Med. 2019 Dec;47(14):3444-3454. doi: 10.1177/0363546519885354. Epub 2019 Nov 5.","Am J Sports Med.  2019","PubMed","citation","PMID:31689121","pubmed","31689121","create date:2019/11/07 | first author:Rosinsky PJ",
"Temporal Muscle-Specific Disuse Atrophy during One Week of Leg Immobilization.","/pubmed/31688656","Kilroe SP, Fulford J, Jackman SR, van Loon LJC, Wall BT.","Med Sci Sports Exerc. 2019 Nov 1. doi: 10.1249/MSS.0000000000002200. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31688656","pubmed","31688656","create date:2019/11/07 | first author:Kilroe SP",
"Prospectively Reallocating Sedentary Time: Associations with Cardiometabolic Health.","/pubmed/31688653","Yates T, Edwardson CL, Henson J, Zaccardi F, Khunti K, Davies MJ.","Med Sci Sports Exerc. 2019 Nov 1. doi: 10.1249/MSS.0000000000002204. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31688653","pubmed","31688653","create date:2019/11/07 | first author:Yates T",
"Strength Training Increases Conduction Velocity of High-Threshold Motor Units.","/pubmed/31688652","Casolo A, Farina D, Falla D, Bazzucchi I, Felici F, Del Vecchio A.","Med Sci Sports Exerc. 2019 Nov 1. doi: 10.1249/MSS.0000000000002196. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31688652","pubmed","31688652","create date:2019/11/07 | first author:Casolo A",
"Association of Fish Oil and Physical Activity on Mobility Disability in Older Adults.","/pubmed/31688650","Balachandran A, Gundermann DM, Walkup MP, King AC, Ambrosius WT, Kritchevsky SB, Pahor M, Newman AB, Manini TM.","Med Sci Sports Exerc. 2019 Nov 1. doi: 10.1249/MSS.0000000000002195. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31688650","pubmed","31688650","create date:2019/11/07 | first author:Balachandran A",
