Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Heavy Resistance Training in Breast Cancer Patients Undergoing Adjuvant Therapy.","/pubmed/31876673","Cešeiko R, Thomsen SN, Tomsone S, Eglītis J, Vētra A, Srebnijs A, Timofejevs M, Purmalis E, Wang E.","Med Sci Sports Exerc. 2019 Dec 23. doi: 10.1249/MSS.0000000000002260. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31876673","pubmed","31876673","create date:2019/12/27 | first author:Cešeiko R",
"Exercise Effects on Multiple Sclerosis Quality of Life and Clinical-Motor Symptoms.","/pubmed/31876670","Tollár J, Nagy F, Tóth BE, Török K, Szita K, Csutorás B, Moizs M, Hortobágyi T.","Med Sci Sports Exerc. 2019 Dec 23. doi: 10.1249/MSS.0000000000002228. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31876670","pubmed","31876670","create date:2019/12/27 | first author:Tollár J",
"Endurance Athletes Are at Increased Risk for Early Acute Mountain Sickness at 3450 m.","/pubmed/31876668","Sareban M, Schiefer LM, Macholz F, Schäfer L, Zangl Q, Inama F, Reich B, Mayr B, Schmidt P, Hartl A, Bärtsch P, Niebauer J, Treff G, Berger MM.","Med Sci Sports Exerc. 2019 Dec 23. doi: 10.1249/MSS.0000000000002232. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31876668","pubmed","31876668","create date:2019/12/27 | first author:Sareban M",
"The placebo effect on aerobic fitness test results is preserved following a multidisciplinary intervention program for treating childhood obesity.","/pubmed/31876029","Fanti-Oren S, Birenbaum-Carmeli D, Eliakim A, Pantanowitz M, Nemet D.","Scand J Med Sci Sports. 2019 Dec 25. doi: 10.1111/sms.13621. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31876029","pubmed","31876029","create date:2019/12/27 | first author:Fanti-Oren S",
"Exercise-based injury prevention for community-level adolescent cricket pace bowlers: A cluster-randomised controlled trial.","/pubmed/31874733","Forrest MRL, Hebert JJ, Scott BR, Dempsey AR.","J Sci Med Sport. 2019 Dec 17. pii: S1440-2440(19)30840-0. doi: 10.1016/j.jsams.2019.12.009. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31874733","pubmed","31874733","create date:2019/12/26 | first author:Forrest MRL",
"Differential recovery rates of fitness following U.S. Army Ranger training.","/pubmed/31870679","Conkright WR, Barringer ND, Lescure PB, Feeney KA, Smith MA, Nindl BC.","J Sci Med Sport. 2019 Dec 17. pii: S1440-2440(19)30883-7. doi: 10.1016/j.jsams.2019.12.010. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31870679","pubmed","31870679","create date:2019/12/25 | first author:Conkright WR",
"Isotemporal substitution of inactive time with physical activity and time in bed: cross-sectional associations with cardiometabolic health in the PREDIMED-Plus study.","/pubmed/31870449","Galmes-Panades AM, Varela-Mato V, Konieczna J, Wärnberg J, Martínez-González MÁ, Salas-Salvadó J, Corella D, Schröder H, Vioque J, Alonso-Gómez ÁM, Martínez JA, Serra-Majem L, Estruch R, Tinahones FJ, Lapetra J, Pintó X, Tur JA, Garcia-Rios A, Riquelme-Gallego B, Gaforio JJ, Matía-Martín P, Daimiel L, et al.","Int J Behav Nutr Phys Act. 2019 Dec 23;16(1):137. doi: 10.1186/s12966-019-0892-4.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31870449 | PMCID:PMC6929461","pubmed","31870449","create date:2019/12/25 | first author:Galmes-Panades AM",
"Correction to: Individualized home-based exercise and nutrition interventions improve frailty in older adults: a randomized controlled trial.","/pubmed/31870384","Hsieh TJ, Su SC, Chen CW, Kang YW, Hu MH, Hsu LL, Wu SY, Chen L, Chang HY, Chuang SY, Pan WH, Hsu CC.","Int J Behav Nutr Phys Act. 2019 Dec 23;16(1):136. doi: 10.1186/s12966-019-0905-3.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31870384 | PMCID:PMC6927211","pubmed","31870384","create date:2019/12/25 | first author:Hsieh TJ",
"Application of Machine Learning for Predicting Clinically Meaningful Outcome After Arthroscopic Femoroacetabular Impingement Surgery.","/pubmed/31869249","Nwachukwu BU, Beck EC, Lee EK, Cancienne JM, Waterman BR, Paul K, Nho SJ.","Am J Sports Med. 2019 Dec 23:363546519892905. doi: 10.1177/0363546519892905. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31869249","pubmed","31869249","create date:2019/12/24 | first author:Nwachukwu BU",
"General health complaints and sleep associated with new injury within an endurance sporting population: A prospective study.","/pubmed/31862338","Johnston R, Cahalan R, Bonnett L, Maguire M, Glasgow P, Madigan S, O'Sullivan K, Comyns T.","J Sci Med Sport. 2019 Nov 1. pii: S1440-2440(18)30854-5. doi: 10.1016/j.jsams.2019.10.013. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31862338","pubmed","31862338","create date:2019/12/22 | first author:Johnston R",
"State anxiety improves prediction of pain and pain-related disability after 12 weeks in patients with acute low back pain: a cohort study.","/pubmed/31862258","Hallegraeff JM, Kan R, van Trijffel E, Reneman MF.","J Physiother. 2019 Dec 17. pii: S1836-9553(19)30131-6. doi: 10.1016/j.jphys.2019.11.011. [Epub ahead of print]","J Physiother.  2019","PubMed","citation","PMID:31862258","pubmed","31862258","create date:2019/12/22 | first author:Hallegraeff JM",
"Combined aerobic and resistance training improves respiratory and exercise outcomes more than aerobic training in adolescents with idiopathic scoliosis: a randomised trial.","/pubmed/31859153","Xavier VB, Avanzi O, de Carvalho BDMC, Alves VLDS.","J Physiother. 2019 Dec 16. pii: S1836-9553(19)30132-8. doi: 10.1016/j.jphys.2019.11.012. [Epub ahead of print]","J Physiother.  2019","PubMed","citation","PMID:31859153","pubmed","31859153","create date:2019/12/21 | first author:Xavier VB",
"Erratum to 'Pelvic floor muscle training increases pelvic floor muscle strength more in post-menopausal women who are not using hormone therapy than in women who are using hormone therapy: a randomised trial' [J Physiother. 2018;64:166-171].","/pubmed/31859151","Antônio FI, Herbert RD, Bø K, Japur Sá Rosa-E-Silva AC, Silva Lara LA, de Menezes Franco M, Jorge Ferreira CH.","J Physiother. 2019 Dec 16. pii: S1836-9553(19)30121-3. doi: 10.1016/j.jphys.2019.11.001. [Epub ahead of print] No abstract available. ","J Physiother.  2019","PubMed","citation","PMID:31859151","pubmed","31859151","create date:2019/12/21 | first author:Antônio FI",
"The 11+ Kids warm-up programme to prevent injuries in young Iranian male high-level football (soccer) players: A cluster-randomised controlled trial.","/pubmed/31859034","Zarei M, Abbasi H, Namazi P, Asgari M, Rommers N, Rössler R.","J Sci Med Sport. 2019 Dec 9. pii: S1440-2440(19)30140-9. doi: 10.1016/j.jsams.2019.12.001. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31859034","pubmed","31859034","create date:2019/12/21 | first author:Zarei M",
"Does reducing the height of the tackle through law change in elite men's rugby union (The Championship, England) reduce the incidence of concussion? A controlled study in 126 games.","/pubmed/31857335","Stokes KA, Locke D, Roberts S, Henderson L, Tucker R, Ryan D, Kemp S.","Br J Sports Med. 2019 Dec 19. pii: bjsports-2019-101557. doi: 10.1136/bjsports-2019-101557. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31857335","pubmed","31857335","create date:2019/12/21 | first author:Stokes KA",
"The effects of small-scale physical and social environmental interventions on walking behaviour among Dutch older adults living in deprived neighbourhoods: results from the quasi-experimental NEW.ROADS study.","/pubmed/31856841","Prins RG, Kamphuis CBM, Van Lenthe FJ.","Int J Behav Nutr Phys Act. 2019 Dec 19;16(1):133. doi: 10.1186/s12966-019-0863-9.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31856841 | PMCID:PMC6921563","pubmed","31856841","create date:2019/12/21 | first author:Prins RG",
"Comment on: ""A Method to Stop Analyzing Random Error and Start Analyzing Differential Responders to Exercise"".","/pubmed/31853870","Tenan MS, Vigotsky AD, Caldwell AR.","Sports Med. 2019 Dec 18. doi: 10.1007/s40279-019-01249-9. [Epub ahead of print] No abstract available. ","Sports Med.  2019","PubMed","citation","PMID:31853870","pubmed","31853870","create date:2019/12/20 | first author:Tenan MS",
"Authors' Reply to Tenan et al.: ""A Method to Stop Analyzing Random Error and Start Analyzing Differential Responders to Exercise"".","/pubmed/31853869","Dankel SJ, Loenneke JP.","Sports Med. 2019 Dec 18. doi: 10.1007/s40279-019-01250-2. [Epub ahead of print] No abstract available. ","Sports Med.  2019","PubMed","citation","PMID:31853869","pubmed","31853869","create date:2019/12/20 | first author:Dankel SJ",
"Predictors of pre-rehabilitation exercise capacity in elderly European cardiac patients - The EU-CaRE study.","/pubmed/31852300","Marcin T, Eser P, Prescott E, Mikkelsen N, Prins LF, Kolkman EK, Lado-Baleato Ó, Cardaso-Suaréz C, Bruins W, van der Velde AE, Peña Gil C, Iliou MC, Ardissino D, Zeymer U, Meindersma EP, Van't Hof AW, de Kluiver EP, Wilhelm M.","Eur J Prev Cardiol. 2019 Dec 18:2047487319894676. doi: 10.1177/2047487319894676. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31852300","pubmed","31852300","create date:2019/12/20 | first author:Marcin T",
"Associations of Preoperative Patient Mental Health and Sociodemographic and Clinical Characteristics With Baseline Pain, Function, and Satisfaction in Patients Undergoing Rotator Cuff Repairs.","/pubmed/31851536","Sahoo S, Ricchetti ET, Zajichek A; Cleveland Clinic Shoulder Group., Evans PJ, Farrow LD, McCoy BW, Jones MH, Miniaci AA, Sabesan VJ, Schickendantz MS, Seitz WH, Spindler KP, Stearns KL, Strnad G, Turan A, Entezari V, Imrey PB, Iannotti JP, Derwin KA.","Am J Sports Med. 2019 Dec 18:363546519892570. doi: 10.1177/0363546519892570. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31851536","pubmed","31851536","create date:2019/12/19 | first author:Sahoo S",
"Prediction of fatal and non-fatal cardiovascular events in young and middle-aged healthy workers: The IberScore model.","/pubmed/31850796","Fernández-Labandera C, Calvo-Bonacho E, Valdivielso P, Quevedo-Aguado L, Martínez-Munoz P, Catalina-Romero C, Ruilope LM, Sánchez-Chaparro MA.","Eur J Prev Cardiol. 2019 Dec 18:2047487319894880. doi: 10.1177/2047487319894880. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31850796","pubmed","31850796","create date:2019/12/19 | first author:Fernández-Labandera C",
"Prevalence and severity of groin problems in Spanish football: A prospective study beyond the time-loss approach.","/pubmed/31849116","Esteve E, Clausen MB, Rathleff MS, Vicens-Bordas J, Casals M, Palahí-Alcàcer A, Hölmich P, Thorborg K.","Scand J Med Sci Sports. 2019 Dec 17. doi: 10.1111/sms.13615. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31849116","pubmed","31849116","create date:2019/12/19 | first author:Esteve E",
"Appraisal of Clinical Practice Guideline: Centers for Disease Control and Prevention Guideline on the Diagnosis and Management of Mild Traumatic Brain Injury Among Children.","/pubmed/31848109","Jhala P.","J Physiother. 2019 Dec 14. pii: S1836-9553(19)30123-7. doi: 10.1016/j.jphys.2019.11.003. [Epub ahead of print] No abstract available. ","J Physiother.  2019","PubMed","citation","PMID:31848109","pubmed","31848109","create date:2019/12/19 | first author:Jhala P",
"Patellofemoral pain: One year results of a randomized trial comparing hip exercise, knee exercise or free activity.","/pubmed/31846113","Hott A, Brox JI, Pripp AH, Juel NG, Liavaag S.","Scand J Med Sci Sports. 2019 Dec 17. doi: 10.1111/sms.13613. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31846113","pubmed","31846113","create date:2019/12/18 | first author:Hott A",
"Predicting Sport-related mTBI Symptom Resolution Trajectory Using Initial Clinical Assessment Findings: A Retrospective Cohort Study.","/pubmed/31845203","McGeown JP, Kara S, Fulcher M, Crosswell H, Borotkanics R, Hume PA, Quarrie KL, Theadom A.","Sports Med. 2019 Dec 16. doi: 10.1007/s40279-019-01240-4. [Epub ahead of print]","Sports Med.  2019","PubMed","citation","PMID:31845203","pubmed","31845203","create date:2019/12/18 | first author:McGeown JP",
"We have the injury prevention exercise programme, but how well do youth follow it?","/pubmed/31843441","Perera NKP, Hägglund M.","J Sci Med Sport. 2019 Nov 18. pii: S1440-2440(19)30577-8. doi: 10.1016/j.jsams.2019.11.008. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31843441","pubmed","31843441","create date:2019/12/18 | first author:Perera NKP",
"Adding positive airway pressure to mobilisation and respiratory techniques hastens pleural drainage: a randomised trial.","/pubmed/31843426","Dos Santos EDC, da Silva JS, de Assis Filho MTT, Vidal MB, Monte MC, Lunardi AC.","J Physiother. 2019 Dec 13. pii: S1836-9553(19)30126-2. doi: 10.1016/j.jphys.2019.11.006. [Epub ahead of print]","J Physiother.  2019","PubMed","citation","PMID:31843426","pubmed","31843426","create date:2019/12/18 | first author:Dos Santos EDC",
"Therapeutic alliance facilitates adherence to physiotherapy-led exercise and physical activity for older adults with knee pain: a longitudinal qualitative study.","/pubmed/31843425","Moore AJ, Holden MA, Foster NE, Jinks C.","J Physiother. 2019 Dec 13. pii: S1836-9553(19)30124-9. doi: 10.1016/j.jphys.2019.11.004. [Epub ahead of print]","J Physiother.  2019","PubMed","citation","PMID:31843425","pubmed","31843425","create date:2019/12/18 | first author:Moore AJ",
"Perioperative pelvic floor muscle training did not improve outcomes in women undergoing pelvic organ prolapse surgery: a randomised trial.","/pubmed/31843420","Duarte TB, Bø K, Brito LGO, Bueno SM, Barcelos TM, Bonacin MA, Ferreira CH.","J Physiother. 2019 Dec 13. pii: S1836-9553(19)30133-X. doi: 10.1016/j.jphys.2019.11.013. [Epub ahead of print]","J Physiother.  2019","PubMed","citation","PMID:31843420","pubmed","31843420","create date:2019/12/18 | first author:Duarte TB",
"Rotator Cuff Repair With Autologous Tenocytes and Biodegradable Collagen Scaffold: A Histological and Biomechanical Study in Sheep.","/pubmed/31841352","Roßbach BP, Gülecyüz MF, Kempfert L, Pietschmann MF, Ullamann T, Ficklscherer A, Niethammer TR, Zhang A, Klar RM, Müller PE.","Am J Sports Med. 2019 Dec 16:363546519892580. doi: 10.1177/0363546519892580. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31841352","pubmed","31841352","create date:2019/12/17 | first author:Roßbach BP",
"No causal effects of plasma homocysteine levels on the risk of coronary heart disease or acute myocardial infarction: A Mendelian randomization study.","/pubmed/31841051","Miao L, Deng GX, Yin RX, Nie RJ, Yang S, Wang Y, Li H.","Eur J Prev Cardiol. 2019 Dec 16:2047487319894679. doi: 10.1177/2047487319894679. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31841051","pubmed","31841051","create date:2019/12/17 | first author:Miao L",
"Free cholesterol transfer to high-density lipoprotein (HDL) upon triglyceride lipolysis underlies the U-shape relationship between HDL-cholesterol and cardiovascular disease.","/pubmed/31840535","Feng M, Darabi M, Tubeuf E, Canicio A, Lhomme M, Frisdal E, Lanfranchi-Lebreton S, Matheron L, Rached F, Ponnaiah M, Serrano CV Jr, Santos RD, Brites F, Bolbach G, Gautier E, Huby T, Carrie A, Bruckert E, Guerin M, Couvert P, Giral P, Lesnik P, et al.","Eur J Prev Cardiol. 2019 Dec 15:2047487319894114. doi: 10.1177/2047487319894114. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31840535","pubmed","31840535","create date:2019/12/17 | first author:Feng M",
"Patellofemoral Pain in Adolescents: Understanding Patellofemoral Morphology and Its Relationship to Maltracking.","/pubmed/31834811","Fick CN, Grant C, Sheehan FT.","Am J Sports Med. 2019 Dec 13:363546519889347. doi: 10.1177/0363546519889347. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31834811","pubmed","31834811","create date:2019/12/14 | first author:Fick CN",
"No Influence of Low-, Medium-, or High-Dose Tyrosine on Exercise in a Warm Environment.","/pubmed/31834099","Tumilty L, Gregory N, Beckmann M, Thatcher R.","Med Sci Sports Exerc. 2019 Dec 10. doi: 10.1249/MSS.0000000000002245. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31834099","pubmed","31834099","create date:2019/12/14 | first author:Tumilty L",
"Modifiable factors which predict children's gross motor competence: a prospective cohort study.","/pubmed/31829267","Barnett LM, Hnatiuk JA, Salmon J, Hesketh KD.","Int J Behav Nutr Phys Act. 2019 Dec 11;16(1):129. doi: 10.1186/s12966-019-0888-0.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31829267 | PMCID:PMC6907285","pubmed","31829267","create date:2019/12/13 | first author:Barnett LM",
"Implementing a junior high school-based programme to reduce sports injuries through neuromuscular training (iSPRINT): a cluster randomised controlled trial (RCT).","/pubmed/31822477","Emery CA, van den Berg C, Richmond SA, Palacios-Derflingher L, McKay CD, Doyle-Baker PK, McKinlay M, Toomey CM, Nettel-Aguirre A, Verhagen E, Belton K, Macpherson A, Hagel BE.","Br J Sports Med. 2019 Dec 10. pii: bjsports-2019-101117. doi: 10.1136/bjsports-2019-101117. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31822477","pubmed","31822477","create date:2019/12/12 | first author:Emery CA",
"Predictors of Pain, Function, and Change in Patellofemoral Pain.","/pubmed/31821014","Hott A, Brox JI, Pripp AH, Juel NG, Liavaag S.","Am J Sports Med. 2019 Dec 10:363546519889623. doi: 10.1177/0363546519889623. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31821014","pubmed","31821014","create date:2019/12/11 | first author:Hott A",
"Posterior Medial Meniscus Root Tears Potentiate the Effect of Increased Tibial Slope on Anterior Cruciate Ligament Graft Forces.","/pubmed/31821011","Samuelsen BT, Aman ZS, Kennedy MI, Dornan GJ, Storaci HW, Brady AW, Turnbull TL, LaPrade RF.","Am J Sports Med. 2019 Dec 10:363546519889628. doi: 10.1177/0363546519889628. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31821011","pubmed","31821011","create date:2019/12/11 | first author:Samuelsen BT",
"Exogenous Ketone Supplementation and Keto-Adaptation for Endurance Performance: Disentangling the Effects of Two Distinct Metabolic States.","/pubmed/31820376","Shaw DM, Merien F, Braakhuis A, Maunder E, Dulson DK.","Sports Med. 2019 Dec 9. doi: 10.1007/s40279-019-01246-y. [Epub ahead of print]","Sports Med.  2019","PubMed","citation","PMID:31820376","pubmed","31820376","create date:2019/12/11 | first author:Shaw DM",
"Correlates of English local government use of the planning system to regulate hot food takeaway outlets: a cross-sectional analysis.","/pubmed/31818307","Keeble M, Adams J, White M, Summerbell C, Cummins S, Burgoine T.","Int J Behav Nutr Phys Act. 2019 Dec 9;16(1):127. doi: 10.1186/s12966-019-0884-4.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31818307 | PMCID:PMC6902532","pubmed","31818307","create date:2019/12/11 | first author:Keeble M",
"Accelerometry-assessed physical activity and sedentary time and associations with chronic disease and hospital visits - a prospective cohort study with 15 years follow-up.","/pubmed/31818303","Dohrn IM, Welmer AK, Hagströmer M.","Int J Behav Nutr Phys Act. 2019 Dec 9;16(1):125. doi: 10.1186/s12966-019-0878-2.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31818303 | PMCID:PMC6902520","pubmed","31818303","create date:2019/12/11 | first author:Dohrn IM",
"Greater Lower Limb Fatigability in People with Prediabetes than Controls.","/pubmed/31815831","Senefeld J, Harmer AR, Hunter SK.","Med Sci Sports Exerc. 2019 Dec 5. doi: 10.1249/MSS.0000000000002238. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31815831","pubmed","31815831","create date:2019/12/10 | first author:Senefeld J",
"Correspondence: Recurrence of low back pain is common: a prospective inception cohort study.","/pubmed/31810771","Ganesh S.","J Physiother. 2019 Dec 3. pii: S1836-9553(19)30125-0. doi: 10.1016/j.jphys.2019.11.005. [Epub ahead of print] No abstract available. ","J Physiother.  2019","PubMed","citation","PMID:31810771","pubmed","31810771","create date:2019/12/08 | first author:Ganesh S",
"Acute Apnea Does Not Improve 3-km Cycling Time Trial Performance.","/pubmed/31809413","Bouten J, Colosio AL, Bourgois G, Lootens L, Van Eenoo P, Bourgois JG, Boone J.","Med Sci Sports Exerc. 2019 Nov 27. doi: 10.1249/MSS.0000000000002236. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31809413","pubmed","31809413","create date:2019/12/07 | first author:Bouten J",
"Distinct Coordination Strategies Associated with the Drop Vertical Jump Task.","/pubmed/31809412","DiCesare CA, Minai AA, Riley MA, Ford KR, Hewett TE, Myer GD.","Med Sci Sports Exerc. 2019 Nov 27. doi: 10.1249/MSS.0000000000002235. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31809412","pubmed","31809412","create date:2019/12/07 | first author:DiCesare CA",
"Bilateral Gait Six and Twelve Months Post-ACL Reconstruction Compared to Controls.","/pubmed/31809411","Davis-Wilson HC, Pfeiffer SJ, Johnston CD, Seeley MK, Harkey MS, Blackburn JT, Fockler RP, Spang JT, Pietrosimone B.","Med Sci Sports Exerc. 2019 Nov 27. doi: 10.1249/MSS.0000000000002208. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31809411","pubmed","31809411","create date:2019/12/07 | first author:Davis-Wilson HC",
"Energy Deficit Required for Exercise-induced Improvements in Glycemia the Next Day.","/pubmed/31809409","Schleh MW, Pitchford LM, Gillen JB, Horowitz JF.","Med Sci Sports Exerc. 2019 Nov 27. doi: 10.1249/MSS.0000000000002211. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31809409","pubmed","31809409","create date:2019/12/07 | first author:Schleh MW",
"Tramadol Does Not Improve Performance or Impair Motor Function in Trained Cyclists.","/pubmed/31809408","Bejder J, Andersen AB, Bonne TC, Piil JF, Hagen LCH, Dehnes Y, Eibye KH, Nybo L, Nordsborg NB.","Med Sci Sports Exerc. 2019 Nov 27. doi: 10.1249/MSS.0000000000002217. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31809408","pubmed","31809408","create date:2019/12/07 | first author:Bejder J",
